Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
11,0.205635997,0.114909703,-0.080175467,-0.088711281,-0.023660595,-0.105710917,-0.084631999,-0.06170052,-0.093093453,-0.098078943,-0.087827737,-0.12902857,-0.065616243,-0.082262224,-0.087721942,-0.089886802,0.1276199,0.19842715,-0.056271766,0.110858037,0.135170683,0.13399932,-0.058131552,0.128875637,0.126492683,-0.085488819,-0.071934088,-0.09577542,-0.091630167,-0.131257593,-0.129752594,-0.121437289,-0.052161324,0.1223121,-0.121696274,-0.107611616,-0.18502412,-0.093061783,-0.083355711,-0.1143197,-0.103485787,-0.162830041,-0.1212673,0.100581287,0.0968132,0.13088649,0.09275682,-0.125666666
12,0.13017133,0.11639937,-0.079161153,-0.076551489,-0.006595484,-0.10549148,-0.078540321,-0.058662992,-0.091950174,-0.098202879,-0.086817759,-0.129457923,-0.068509762,-0.075714505,-0.089305796,-0.086318585,0.1370529,0.21927915,-0.052659046,0.11830537,0.152051017,0.145914653,-0.049808214,0.136322637,0.13245035,-0.080907168,-0.070433386,-0.092112008,-0.09139922,-0.125817247,-0.116467098,-0.112295978,-0.047365667,0.132241433,-0.113558461,-0.102226422,-0.241138286,-0.087720618,-0.07625228,-0.110511634,-0.095657369,-0.14686011,-0.11443876,0.10703562,0.100288533,0.13932649,0.09077082,-0.111161797
13,0.096410997,0.11937837,-0.074671506,-0.07084603,0.004015294,-0.105768376,-0.07542731,-0.056121797,-0.093289228,-0.100312816,-0.090276114,-0.13038361,-0.066934948,-0.072145452,-0.095854317,-0.0832467,0.1464859,0.23467015,-0.052025327,0.126249037,0.16694535,0.15286532,-0.044463875,0.13880497,0.135925683,-0.07682185,-0.070422016,-0.089441596,-0.089181939,-0.1164049,-0.100699268,-0.103651,-0.046541677,0.140681433,-0.102441315,-0.093862228,-0.254555117,-0.086847453,-0.069148849,-0.107200234,-0.09279395,-0.133372179,-0.110589221,0.11299362,0.103763867,0.140815823,0.089281487,-0.095167261
14,0.092935663,0.11838537,-0.075643192,-0.068119238,0.009164739,-0.104059606,-0.074796966,-0.060531269,-0.091153282,-0.096464752,-0.089762803,-0.133295297,-0.072807467,-0.0705624,-0.101410171,-0.083650149,0.148471567,0.247578817,-0.050894941,0.13071737,0.17935735,0.159815987,-0.04358787,0.142776637,0.137415017,-0.075218866,-0.074382314,-0.085281851,-0.090440326,-0.112950554,-0.090889105,-0.096495356,-0.039263687,0.147135767,-0.093310169,-0.0859947,-0.243147949,-0.082498955,-0.066514084,-0.106867833,-0.090923531,-0.121870248,-0.106739682,0.11944762,0.104756867,0.147270157,0.088785153,-0.083641059
15,0.10485133,0.128314703,-0.067181878,-0.059434779,0.011831517,-0.091428169,-0.061257955,-0.056997074,-0.083059669,-0.089638022,-0.081802158,-0.121808984,-0.063288987,-0.062525014,-0.095546692,-0.072137931,0.163862233,0.26445915,-0.043310222,0.146108037,0.197230683,0.176199987,-0.036257531,0.151713303,0.148337683,-0.065175882,-0.068909611,-0.076157106,-0.083258379,-0.102545541,-0.075121276,-0.083382045,-0.029999697,0.161533767,-0.078717689,-0.070183506,-0.226279448,-0.079640123,-0.056928319,-0.0975991,-0.085081446,-0.106892983,-0.094946476,0.136824287,0.1092252,0.156206823,0.097225153,-0.068639524
16,0.121731663,0.139733703,-0.059713565,-0.046778321,0.017477295,-0.073832065,-0.037789611,-0.054952212,-0.069504723,-0.076356959,-0.067883847,-0.107344005,-0.056749506,-0.052501962,-0.086208213,-0.060625713,0.178260233,0.288786483,-0.035725502,0.160506037,0.21957235,0.191590653,-0.029423526,0.166111303,0.160253017,-0.055629565,-0.061451242,-0.05958536,-0.072104765,-0.091147527,-0.06282878,-0.071758067,-0.015274374,0.1804001,-0.06164321,-0.054372312,-0.203453613,-0.073802625,-0.045853221,-0.089819367,-0.081225027,-0.090426719,-0.079677936,0.15717962,0.1156792,0.171101157,0.10616182,-0.053638321
17,0.129178663,0.143209037,-0.056713584,-0.044548195,0.013193406,-0.065172628,-0.019285934,-0.05687935,-0.06488611,-0.072508895,-0.061909202,-0.099829692,-0.057657025,-0.049926242,-0.079351734,-0.053581828,0.188686233,0.30517015,-0.034098783,0.169939037,0.23496335,0.200030653,-0.029043854,0.174551637,0.165218017,-0.053033914,-0.054985539,-0.051949948,-0.068894818,-0.085707181,-0.05550095,-0.066091756,-0.012961051,0.1928121,-0.05201573,-0.044022451,-0.186088778,-0.075908793,-0.042225123,-0.087500967,-0.080843942,-0.079918121,-0.070367064,0.174059953,0.120643867,0.180534157,0.111126487,-0.040622786
18,0.13612933,0.147181037,-0.054209937,-0.04231807,0.005434517,-0.052044857,-0.002768256,-0.055827489,-0.060267498,-0.066178499,-0.054445224,-0.092811712,-0.058068545,-0.047846857,-0.075970922,-0.049516944,0.196133567,0.318078483,-0.03098273,0.17540037,0.249857683,0.20797432,-0.027174848,0.182495303,0.172665017,-0.046962929,-0.053484503,-0.042328869,-0.062705871,-0.074309168,-0.048669454,-0.059432778,-0.011144061,0.207706433,-0.040898917,-0.033175923,-0.16425561,-0.074042628,-0.038597025,-0.081707233,-0.07450519,-0.06940919,-0.059566858,0.191933287,0.126601533,0.192449823,0.116091487,-0.028103917
19,0.137121997,0.146188037,-0.053691957,-0.042570277,-0.004807038,-0.044875087,-0.001641246,-0.057754627,-0.058131218,-0.065806102,-0.053435579,-0.086786733,-0.058976397,-0.049242471,-0.073086443,-0.046941726,0.203084233,0.323539817,-0.033327677,0.181854703,0.259787017,0.21740732,-0.026298843,0.185970637,0.178622683,-0.044366945,-0.050990801,-0.042140791,-0.059992258,-0.064400488,-0.041341624,-0.055752801,-0.014292071,0.219621767,-0.033753771,-0.024811729,-0.145897775,-0.075155463,-0.035961927,-0.073927833,-0.070152438,-0.063864926,-0.048269985,0.207324287,0.130076867,0.200889823,0.122545487,-0.020053048
20,0.14456933,0.153635037,-0.046719976,-0.034878819,-0.008593927,-0.030257983,0.003954099,-0.051241432,-0.052023272,-0.057490038,-0.048950268,-0.072818086,-0.05144425,-0.042694418,-0.064244297,-0.040890841,0.215496233,0.331483483,-0.032197291,0.19079137,0.270213017,0.227833653,-0.023933171,0.194907303,0.189545017,-0.034820294,-0.044028765,-0.035498379,-0.050824644,-0.051016475,-0.031034795,-0.046115156,-0.015454081,0.235508767,-0.028098292,-0.013965202,-0.12108594,-0.072792965,-0.031837495,-0.060190433,-0.061827686,-0.052859328,-0.033498112,0.223707953,0.136034867,0.210322823,0.13098582,-0.008526846
21,0.15201633,0.158599703,-0.038258329,-0.024705026,-0.009402482,-0.021102213,0.007067109,-0.044232237,-0.044425993,-0.050166641,-0.04496129,-0.05884944,-0.043415102,-0.038629033,-0.051926818,-0.034839957,0.226418567,0.339923483,-0.035038572,0.199728037,0.282624683,0.239252653,-0.025042832,0.202354303,0.199474683,-0.03123131,-0.035080729,-0.030841967,-0.04364303,-0.041604128,-0.022713965,-0.039455845,-0.016119757,0.2504031,-0.024428479,-0.011062674,-0.097763438,-0.073409466,-0.02820973,-0.051914366,-0.058964267,-0.04235073,-0.02220124,0.236119953,0.1424892,0.21628049,0.14240482,0.00448869
22,0.162938997,0.170018703,-0.026818015,-0.015027568,-0.009217705,-0.006981443,0.012662453,-0.034740376,-0.036332047,-0.039864245,-0.037993645,-0.042895127,-0.032903622,-0.029102647,-0.037126673,-0.025810072,0.2403199,0.35233515,-0.032418853,0.209161037,0.29454035,0.250671653,-0.024166827,0.211290637,0.20940435,-0.020691993,-0.025636026,-0.018241888,-0.035468417,-0.028716782,-0.013896469,-0.030810534,-0.012317101,0.270262433,-0.017779999,-0.005181147,-0.070965603,-0.072039968,-0.022595966,-0.040162633,-0.048157181,-0.028863133,-0.012394034,0.253000287,0.149936533,0.226706823,0.15680282,0.024454892
23,0.172371997,0.176473037,-0.016867035,-0.002867775,-0.009529593,0.008132328,0.014782464,-0.027234514,-0.028238101,-0.028569181,-0.029536667,-0.028926481,-0.023385141,-0.022554928,-0.023816194,-0.017276854,0.254221233,0.361271817,-0.031288467,0.216608037,0.30695235,0.26308332,-0.021304821,0.217744637,0.217844683,-0.013131342,-0.018177324,-0.010606809,-0.026797136,-0.014836102,-0.007065306,-0.02365489,-0.010003777,0.2916111,-0.007655853,-0.002278286,-0.044664435,-0.05925147,-0.014996201,-0.028907566,-0.039336096,-0.018850868,-0.004076161,0.26888762,0.156390533,0.23663649,0.171697153,0.045413761
24,0.181308663,0.184416703,-0.005426721,0.00829935,-0.009344815,0.018777765,0.017895475,-0.019231986,-0.017165155,-0.018267118,-0.019590356,-0.016447501,-0.015356327,-0.016999875,-0.014973715,-0.006261303,0.268619233,0.372194483,-0.027179414,0.224551703,0.315392683,0.274998653,-0.019932149,0.22717797,0.22479535,-0.002592024,-0.010718954,-0.003468064,-0.018622189,-0.003934422,0.001255523,-0.015009912,-0.010669454,0.3094841,-0.00051104,0.003603575,-0.023327934,-0.041001971,-0.00987877,-0.015170166,-0.029025677,-0.009831271,0.000766378,0.288250287,0.164830533,0.245573157,0.18410882,0.07828863
25,0.194216997,0.19236037,0.008495926,0.020955476,-0.008167371,0.032898535,0.021008486,-0.005768457,-0.005099542,-0.003496721,-0.009643711,-0.003471855,-0.008320513,-0.009458823,0.001315431,0.003264915,0.2840099,0.382620817,-0.024559695,0.23249537,0.327804683,0.28393532,-0.015084144,0.238100637,0.233732017,0.00943696,-0.000281585,0.007146015,-0.008957909,0.008953258,0.010569353,-0.002393268,-0.013320797,0.3263641,0.008620106,0.009981769,-0.000998432,-0.018780473,-0.003768338,-0.003915433,-0.015736259,-0.00031534,0.006601918,0.303640953,0.173270533,0.25550249,0.197017153,0.127547165
26,0.21010433,0.203282703,0.026886907,0.033611935,-0.004010926,0.043543972,0.027100163,0.009681071,0.012923737,0.010280676,0.001295934,0.010000125,0.000204968,-0.00042877,0.01363291,0.012294466,0.2994009,0.396025483,-0.017968309,0.244411037,0.34021635,0.29634732,-0.012222139,0.258456303,0.24465435,0.022954944,0.013134451,0.022228427,0.003685371,0.022833605,0.021869182,0.008734043,-0.009021474,0.344237433,0.021722919,0.017849297,0.022820736,-0.004005975,0.005817427,0.0083323,-0.000957507,0.010689925,0.016409457,0.32300362,0.1851862,0.265431823,0.21439382,0.217020368
27,0.225991663,0.215694703,0.045277887,0.04924706,0.001138519,0.064119076,0.033688507,0.022151932,0.02598235,0.030512406,0.012235245,0.028933438,0.010219782,0.011083616,0.033397389,0.022317018,0.3192599,0.409926817,-0.009390923,0.25831237,0.356103683,0.310248653,-0.0058848,0.27483997,0.257562683,0.036969928,0.032508487,0.039296505,0.018314318,0.040189284,0.035651345,0.022840354,-0.001246817,0.3645931,0.036811732,0.029688491,0.048625571,0.012754524,0.020368191,0.025545034,0.015807245,0.026659856,0.028698996,0.337897953,0.192633533,0.27883649,0.230281153,0.371531903
28,0.238899997,0.223141703,0.061186534,0.069350519,0.01025963,0.08072218,0.042759185,0.032636794,0.041026962,0.048261803,0.022678223,0.04339875,0.026688929,0.018127668,0.044225535,0.029360569,0.338126233,0.42084915,0.01308813,0.271717037,0.364543683,0.324646653,-0.003519128,0.28923797,0.26749235,0.049991579,0.04741419,0.052392917,0.033936265,0.051587298,0.051419174,0.034960665,0.004045173,0.378494433,0.052396878,0.039542019,0.071948073,0.028521689,0.032436289,0.043254434,0.032075664,0.042133454,0.038506202,0.350309953,0.2025632,0.286780157,0.244679153,0.657610105
29,0.250318997,0.234560703,0.079577515,0.104844644,0.024842074,0.11172295,0.058780529,0.043121656,0.058057575,0.0699832,0.038582201,0.061339063,0.045640077,0.027654387,0.065976014,0.04136912,0.355006567,0.433757817,0.034077516,0.28561837,0.374970017,0.338547987,0.005300544,0.29767797,0.27891135,0.072446564,0.074731892,0.072936663,0.056012212,0.069439644,0.079102671,0.058996643,0.006854829,0.3948781,0.075429024,0.06131088,0.093284574,0.047267854,0.047483388,0.066921501,0.055791083,0.058103385,0.051788742,0.35924662,0.211499533,0.29720649,0.256098153,1.183487308
30,0.26124133,0.244986703,0.107401495,0.16218377,0.055808186,0.15712172,0.092674873,0.073465517,0.084521188,0.096172597,0.053990179,0.082258376,0.071542224,0.043138773,0.087726826,0.051888338,0.3679149,0.44567315,0.051591902,0.300512703,0.385396017,0.349470653,0.023056883,0.30810397,0.286358683,0.106816881,0.105028595,0.107381742,0.085535492,0.092753324,0.1187015,0.08849362,0.012643486,0.4062971,0.113355837,0.094995407,0.119586076,0.070978685,0.065509152,0.097539234,0.092911502,0.072583982,0.074504614,0.366197287,0.219939533,0.30763249,0.267517153,2.098602843
31,0.273156997,0.263853037,0.152105809,0.267681229,0.12003863,0.246210491,0.160826217,0.106291712,0.128361467,0.131794993,0.079823824,0.110624689,0.112835038,0.066566826,0.127847305,0.070351223,0.377844567,0.45709215,0.063644622,0.317393037,0.395822017,0.362378987,0.048260555,0.321012303,0.299267017,0.163528865,0.166603297,0.17310482,0.131939106,0.134933004,0.188585663,0.134870931,0.027368809,0.4226811,0.186532316,0.159461268,0.153334577,0.10412285,0.093464584,0.151491301,0.14889792,0.09103658,0.115590154,0.372651287,0.231358533,0.320540823,0.279432487,3.569277045
32,0.28407933,0.292648703,0.223123456,0.457580021,0.240370742,0.408778261,0.291533895,0.164438574,0.202486746,0.19124839,0.114097802,0.157361002,0.184909852,0.107868211,0.195274117,0.09328244,0.389263567,0.46751815,0.087613008,0.331791037,0.407240683,0.374294653,0.09034456,0.337396303,0.308700017,0.265420183,0.270875,0.281524899,0.208628053,0.201936684,0.319039826,0.206568576,0.058974132,0.434596433,0.330705462,0.274071796,0.206445746,0.148189349,0.148229682,0.243672034,0.249567672,0.122894178,0.184974693,0.382580953,0.240791867,0.330470157,0.291844487,5.680407248
33,0.29450533,0.33385637,0.34478177,0.795429146,0.460494853,0.690500365,0.529480905,0.251381102,0.336189359,0.289923454,0.17865678,0.229417649,0.317058,0.177965264,0.32029193,0.135079658,0.398200233,0.475958483,0.141866394,0.344202703,0.415680683,0.386209987,0.157748565,0.349808303,0.32061535,0.4527055,0.461533703,0.485268978,0.342908333,0.33000703,0.557726322,0.340325887,0.114410456,0.4455191,0.601976609,0.491949323,0.289841914,0.22055518,0.23824478,0.407345434,0.427191424,0.166667109,0.312447233,0.390524287,0.251217867,0.33990349,0.299788153,8.40568045
34,0.300959663,0.402370037,0.54935175,1.359175939,0.834030631,1.156912469,0.936726583,0.431661297,0.577627638,0.47299985,0.290381092,0.364030295,0.560417147,0.312107983,0.556024409,0.209644543,0.406640233,0.48588815,0.243285113,0.35611837,0.428092683,0.394649987,0.285226237,0.36321297,0.326573017,0.791913151,0.799150072,0.847886056,0.583930947,0.560848377,0.990038818,0.589266198,0.218005112,0.4559451,1.092691088,0.896502517,0.429340415,0.342568679,0.399256211,0.709536168,0.752765176,0.244696706,0.553116439,0.400453953,0.258168533,0.346854157,0.30574582,11.59218132
35,0.308406997,0.506134037,0.881516731,2.207404064,1.417080075,1.849718239,1.57036626,0.761877825,1.009216918,0.799558247,0.501897403,0.609357608,1.001870961,0.562922702,0.977935888,0.350737094,0.413094233,0.489363483,0.445985499,0.371012703,0.43802235,0.406068987,0.535830576,0.36966697,0.33600635,1.363969135,1.372096775,1.482572802,1.004182227,0.974889723,1.717259314,1.036797509,0.414441436,0.4663711,1.922996234,1.599935045,0.676077917,0.56983551,0.682401309,1.249043568,1.320123595,0.389750971,0.995355978,0.407900953,0.265615533,0.355790823,0.309717487,15.05919219
36,0.31684733,0.668978703,1.371065044,3.35798719,2.228012853,2.795231343,2.463663605,1.335864687,1.734721197,1.369887311,0.875265381,1.052282921,1.760574109,1.019279421,1.709153033,0.607012645,0.422527567,0.499789483,0.821956552,0.385907037,0.44844835,0.413019653,0.981550915,0.385554303,0.339481683,2.25426712,2.270236477,2.479191547,1.693027841,1.65901507,2.848116144,1.797606153,0.775708092,0.476300433,3.21800438,2.727359906,1.125874752,0.973848342,1.185485741,2.157433968,2.253882681,0.666371902,1.751865517,0.419319953,0.273062867,0.36373449,0.318654153,18.64784006
37,0.32429433,0.896365703,2.049275025,4.784115315,3.259381631,3.967138113,3.622080282,2.239016549,2.853932143,2.303141374,1.509284359,1.793591234,2.943269256,1.80231814,2.859397179,1.061382863,0.429974567,0.508725817,1.488367271,0.39782237,0.45688835,0.42592832,1.73459092,0.396973303,0.34841835,3.493092437,3.537258846,3.902780959,2.733876455,2.706562083,4.42530664,2.982406797,1.387199749,0.4842441,5.022895193,4.3621851,1.89937492,1.650427507,2.022203506,3.544925034,3.647380099,1.177330166,2.942297057,0.43570362,0.280509867,0.372174823,0.32560482,22.24741059
38,0.335216663,1.208153703,2.923097005,6.433162107,4.470971743,5.327209883,5.015827293,3.530413744,4.403589422,3.665352104,2.48140467,2.935060547,4.610526737,3.031690526,4.513566658,1.828037748,0.443379567,0.528088483,2.555435324,0.41370937,0.466818017,0.43337532,2.897721259,0.410378303,0.35785135,5.050656421,5.145858216,5.731496371,4.149565402,4.155263096,6.416063136,4.655741442,2.335303072,0.492684433,7.286035006,6.495473961,3.131124088,2.706315339,3.29036027,5.451235101,5.529411518,1.987664431,4.632184929,0.449604953,0.288949867,0.381607823,0.335534487,25.80924879
39,0.344649663,1.614769037,3.987566652,8.251507899,5.816611187,6.822819987,6.599725304,5.198637605,6.344471035,5.456023168,3.841770648,4.52137386,6.727592884,4.774917245,6.645844137,3.041522299,0.4513229,0.541493483,4.097632376,0.425625037,0.477244017,0.44479432,4.555839931,0.421300637,0.365795017,6.838089739,7.017093918,7.874978783,5.921229015,5.975826109,8.717117966,6.788814753,3.657750729,0.5026141,9.858977152,9.006582155,4.909991923,4.17676217,5.024213368,7.811822501,7.82451227,3.205110695,6.798691469,0.463009953,0.296893533,0.391040823,0.34298182,29.272288
40,0.35110383,1.83446037,4.551834799,9.187612692,6.506651632,7.589600924,7.417558148,6.096328133,7.383500981,6.422293065,4.589234793,5.396731339,7.865108698,5.736191798,7.79782645,3.71881085,0.4585219,0.55018215,4.944512429,0.43332037,0.48320185,0.44653182,5.467752603,0.42725847,0.36827735,7.771829556,7.997648788,9.000433695,6.865015962,6.950639289,9.920212462,7.93861373,4.386410886,0.5073306,11.19866863,10.32515085,5.902190758,4.995333835,5.9709008,9.070477734,9.045732022,3.865260793,7.965043508,0.46623712,0.3001207,0.39650199,0.34794682,30.99641387
