Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
16,0.156880523,0.166896423,0.246718263,-0.047791959,0.199574977,0.195275387,-0.06436261,-0.056923645,-0.024759113,-0.067927208,0.182568893,-0.091895061,-0.099289824,-0.076254631,0.151500313,0.117365153,0.117102967,-0.050135871,0.17190938,-0.066109117,0.236608217,0.203300177,-0.076424839,-0.10137775,-0.069609067,-0.090504179,-0.07071578,0.193556237,0.140255537,0.167381903,0.17129478,0.210874293,0.141132343,0.138249717,0.10358945,0.121288467,0.197920653,-0.091234746,0.101816017,0.148399387,0.156226417,0.163597257,0.183941167,0.121833367,0.13241446,0.139859707,0.19133251,-0.055752308
17,0.170750523,0.179280423,0.267523263,-0.039499396,0.215921977,0.211127053,-0.056928444,-0.047239404,-0.018643722,-0.058887424,0.19693456,-0.083002556,-0.089764889,-0.067436364,0.163884313,0.128758487,0.132458967,-0.037433597,0.189247047,-0.05094698,0.287630217,0.214197843,-0.06793897,-0.088514844,-0.06280547,-0.075699636,-0.058929126,0.20494957,0.14768587,0.185214903,0.183183447,0.224744293,0.148562677,0.152119717,0.108047783,0.1257468,0.20980932,-0.075872687,0.108255683,0.16127872,0.168610417,0.174494923,0.197811167,0.129759033,0.14331246,0.154720373,0.207183843,-0.045664653
18,0.169264523,0.18423409,0.279907263,-0.038637499,0.22434331,0.21657572,-0.058906279,-0.044985163,-0.022930665,-0.060250308,0.20089756,-0.082531051,-0.090146954,-0.065553096,0.164379647,0.130244487,0.138898633,-0.032657324,0.20064038,-0.043215176,0.298528217,0.21915151,-0.065892767,-0.083577604,-0.061450873,-0.064858427,-0.054572806,0.208912237,0.14619987,0.19858957,0.190614113,0.23217496,0.149058343,0.160045383,0.108047783,0.125251467,0.214762987,-0.069922294,0.109741683,0.16821372,0.17455475,0.17647659,0.204746167,0.128768367,0.147770793,0.16215104,0.21510951,-0.040530664
19,0.17174119,0.18819709,0.28535593,-0.037775603,0.234745643,0.22351072,-0.057416448,-0.043226255,-0.024740941,-0.059631858,0.204860227,-0.077106212,-0.085575686,-0.062678828,0.166856313,0.132721487,0.1468243,-0.024413383,0.214015047,-0.036969705,0.31140755,0.221628177,-0.063846564,-0.07418203,-0.060591609,-0.055998218,-0.048730486,0.21584757,0.148181203,0.211964237,0.195072447,0.23910996,0.15004901,0.16896205,0.10656145,0.127728467,0.21823032,-0.059513568,0.10924635,0.177130387,0.17901275,0.188365257,0.211681167,0.128273033,0.15421046,0.169581373,0.222539843,-0.035396676
20,0.172731857,0.195627423,0.29476793,-0.036418373,0.246138977,0.233913053,-0.052459282,-0.037999681,-0.027541883,-0.056041408,0.20981356,-0.068709041,-0.081994751,-0.05683256,0.16784698,0.13618882,0.1592083,-0.024095109,0.230361713,-0.030228568,0.325772883,0.230544843,-0.05635136,-0.06528179,-0.055769679,-0.048624342,-0.0418975,0.221791903,0.15313487,0.225338903,0.202998113,0.245054293,0.15004901,0.176887717,0.10804745,0.1267378,0.221697987,-0.052077509,0.112713683,0.186047053,0.18594775,0.198767923,0.2215885,0.1441247,0.163126793,0.176516373,0.23145651,-0.026795355
21,0.182143523,0.204048423,0.305170597,-0.03208881,0.262485643,0.24827872,-0.044034117,-0.032278106,-0.022912826,-0.046506624,0.22219756,-0.057339869,-0.070488483,-0.048013959,0.176763313,0.142628487,0.1760503,-0.017832502,0.249680713,-0.022496764,0.341624217,0.240452177,-0.052323491,-0.04944655,-0.048966082,-0.040259466,-0.03159718,0.230708237,0.16155587,0.24119057,0.211914447,0.256942627,0.154011677,0.189271717,0.112505783,0.131691467,0.23061432,-0.039687449,0.118162683,0.198926387,0.194864083,0.214619257,0.235953833,0.1649297,0.175510793,0.187909373,0.243345177,-0.017698367
22,0.195022857,0.21890909,0.321517597,-0.01983358,0.284776977,0.266607053,-0.033627619,-0.022593865,-0.014320768,-0.033999508,0.240525893,-0.041512364,-0.058981881,-0.035232691,0.18865198,0.152535487,0.198341633,-0.008102562,0.272962713,-0.010306626,0.361933883,0.25333151,-0.037893288,-0.03212531,-0.038199486,-0.02446459,-0.017829193,0.246064237,0.174435203,0.26348157,0.22776578,0.274775627,0.160946677,0.204132383,0.121917783,0.1391218,0.24448432,-0.023830057,0.128069683,0.21477772,0.20823875,0.230965923,0.255768167,0.190688367,0.190371793,0.20128404,0.25622451,-0.000675712
23,0.199976523,0.226834757,0.329938597,-0.01451335,0.299637643,0.27849572,-0.02718412,-0.014395624,-0.012663711,-0.025950391,0.25241456,-0.028657192,-0.044007947,-0.025423423,0.193605647,0.159470487,0.2117163,-0.001839955,0.29178638,-0.006537822,0.380262217,0.262247843,-0.032379418,-0.020253071,-0.030900555,-0.01362338,-0.012977539,0.254485237,0.182856203,0.28280057,0.240645113,0.28616896,0.164414343,0.212553717,0.12290845,0.148533467,0.254886653,-0.013421331,0.13302335,0.225675387,0.218146083,0.238396257,0.271124167,0.197623367,0.20077446,0.210200373,0.26464551,0.011393276
24,0.211369857,0.25061209,0.343313263,-0.002753454,0.31994731,0.29385172,-0.016282622,-0.00570205,-0.00654832,-0.016415274,0.26777056,-0.00886702,-0.028043012,-0.013137489,0.200540647,0.170368487,0.227072633,0.006899319,0.31506838,0.001688982,0.403048883,0.273640843,-0.017949215,-0.004417831,-0.018647959,0.001676162,-0.002676886,0.266869237,0.198212537,0.30360557,0.255010447,0.29706696,0.171844677,0.22444205,0.129348117,0.157945133,0.267765987,0.001445395,0.14243535,0.236573387,0.230530083,0.248798923,0.2894525,0.208026033,0.213158127,0.22208904,0.275543177,0.032873931
25,0.217809523,0.274389423,0.350743597,0.002567109,0.334312643,0.308712387,-0.008353124,0.002001191,-0.004395929,-0.005394158,0.28015456,0.007951151,-0.008610744,-0.003823888,0.206980313,0.175817487,0.238465633,0.011675926,0.331415047,0.006448452,0.421377217,0.283548177,-0.010949012,0.008445076,-0.011844362,0.009050038,0.005147101,0.272318237,0.20960587,0.316980237,0.26343178,0.30152496,0.175312343,0.231872383,0.127366783,0.160917133,0.27371032,0.008881788,0.148875017,0.244499053,0.238456083,0.257220257,0.306294833,0.212979367,0.223065127,0.231996373,0.28297351,0.059308253
