Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
21,0.481604262,-0.012973409,-0.019285929,0.276062157,-0.014999671,0.351724768,0.04571574,-0.019279893,-0.01822997,-0.002329362,-0.016365518,-0.021653248,-0.019152335,-0.019453657,-0.015753074,0.26577432,-0.013790789,-0.003605995,-0.014193711,-0.035047372,-0.040104077,-0.020889894,-0.017865584,-0.00884515,-0.011210001,-0.032233265,-0.012430662,0.251924217,-0.028736544,-0.034180853,-0.008221216,0.281665642,0.013725421,0.29648678,0.204889643,0.352425108,-0.012419602,-0.009622027,-0.00240221,-0.045367238,-0.004352999,0.358934813,-0.003315073,0.307092433,-0.00841164,0.411018157,-0.017767614,-0.052869781
22,0.482107928,-0.032735565,-0.03168044,0.27505549,-0.027433797,0.350717768,0.04672274,-0.034001991,-0.027386202,-0.017405035,-0.023033519,-0.032272216,-0.030717253,-0.028970483,-0.026999674,0.273325987,-0.021078502,-0.016529767,-0.019760315,-0.041691169,-0.049973267,-0.028800008,-0.030606315,-0.018651765,-0.021038086,-0.039922403,-0.019086074,0.247393217,-0.036788211,-0.04423456,-0.015775382,0.292741642,-0.000593403,0.29547978,0.201868977,0.366018108,-0.021221202,-0.018953325,-0.009735837,-0.046416784,-0.003515773,0.361451813,-0.020295911,0.310616433,-0.008033476,0.41705949,-0.025897916,-0.058250452
23,0.512314595,-0.015746054,-0.013364951,0.303751823,-0.01620559,0.376897102,0.051757073,-0.026069089,-0.0143911,-0.007811709,-0.006039521,-0.020739518,-0.020633837,-0.015328641,-0.018611607,0.30202232,-0.009234881,-0.006798539,-0.008713252,-0.027693633,-0.031649123,-0.020096122,-0.020188379,-0.005299713,-0.013245505,-0.024452873,-0.009127819,0.263000217,-0.025708878,-0.035156935,-0.006715548,0.318417308,0.00723944,0.312597113,0.21797931,0.397231775,-0.012401802,-0.009153623,-0.004986797,-0.030348997,0.018466121,0.379575813,-0.018649082,0.327733433,0.004930689,0.438707823,-0.008855884,-0.048024122
24,0.529431595,-0.014363544,-0.008642461,0.321875823,-0.018067049,0.390993768,0.05024674,-0.023674187,-0.012974998,-0.007784049,-0.008680189,-0.02028282,-0.023136756,-0.0117558,-0.016768207,0.31662232,-0.000411927,-0.004115645,-0.009749189,-0.018227096,-0.02792498,-0.02498557,-0.01581211,-0.006044662,-0.018038923,-0.019052344,-0.011755898,0.271558883,-0.027215878,-0.03262431,-0.010241714,0.336541308,0.003996283,0.32014878,0.224020643,0.414852442,-0.007106735,-0.006905921,-0.008796756,-0.023342876,0.032896014,0.389644813,-0.025057586,0.337298767,0.00631552,0.451293823,-0.005406853,-0.040315126
25,0.543527928,-0.005429366,-0.001402639,0.33848949,-0.018921508,0.407104102,0.051757073,-0.022789618,-0.009041897,-0.009770056,-0.010817191,-0.016301788,-0.02211534,-0.007679292,-0.009386807,0.33575332,0.006900693,-0.002439417,-0.000212793,-0.011781227,-0.014635169,-0.024337017,-0.013449508,-0.005278944,-0.015784008,-0.012141482,-0.009852644,0.28213155,-0.018150545,-0.030595018,-0.014271547,0.348623975,0.001759792,0.33273478,0.235599977,0.428948775,-0.001811669,-0.006672219,-0.010592716,-0.014323089,0.047829574,0.400720813,-0.028445424,0.348374433,0.008204018,0.46085949,0.009117846,-0.034620129
26,0.547051928,-0.017639856,-0.009769483,0.34402749,-0.027831301,0.408111102,0.05226074,-0.030967049,-0.016687795,-0.021321729,-0.028057526,-0.022389756,-0.030156258,-0.015685451,-0.013081407,0.342801653,0.01068898,-0.007811522,0.002779269,-0.010370024,-0.019469692,-0.031240132,-0.020652572,-0.016092559,-0.023094427,-0.018823953,-0.019025389,0.28213155,-0.021167878,-0.034103726,-0.024343046,0.352147975,-0.014573032,0.335755447,0.237613643,0.435493442,-0.008095935,-0.013990183,-0.022457676,-0.017385968,0.054204467,0.401224147,-0.040391929,0.356429767,0.000527182,0.462873157,0.005518544,-0.028925133
27,0.562658928,-0.016760678,-0.012094993,0.357117157,-0.02616876,0.419186768,0.055281407,-0.03008248,-0.011747693,-0.024314403,-0.033718528,-0.019919058,-0.026114177,-0.01563661,-0.011741673,0.353877653,0.026056267,0.002926706,0.017853999,-0.001407154,-0.000642549,-0.028577579,-0.023324303,-0.013312841,-0.021343179,-0.012416757,-0.015611801,0.28666255,-0.012606212,-0.033584767,-0.026359212,0.361209975,-0.020836856,0.344314113,0.24516531,0.454120775,-0.010352535,-0.019294147,-0.029791303,-0.013400848,0.075682694,0.412299813,-0.043779767,0.369519433,-0.000604987,0.469418157,0.020546909,-0.014167803
28,0.589341595,-0.010847167,-0.00485517,0.38228949,-0.013933553,0.441841768,0.055281407,-0.016611578,-0.000765925,-0.011196743,-0.028807196,-0.00838636,-0.018548095,-0.003505102,-0.005367606,0.37401532,0.056527221,0.033299267,0.045514728,0.024169716,0.024226262,-0.015342694,-0.0129067,0.000542211,-0.016067597,-0.006512895,-0.013205213,0.29924855,-0.000520212,-0.019472808,-0.021830711,0.380844308,-0.022569347,0.356900447,0.25775131,0.474762108,-0.005560802,-0.016542779,-0.027056263,-0.00186406,0.11629192,0.43243748,-0.032567605,0.386133433,0.000779844,0.488549157,0.041616607,0.022741193
29,0.612500262,0.004128343,0.005405319,0.410482157,0.000818654,0.467517435,0.05477774,0.009948657,0.021794843,0.010982917,-0.017351198,0.009691005,-0.003933679,0.014164406,0.00553746,0.394152987,0.108646508,0.084313161,0.101368458,0.065353252,0.062688072,0.007960859,0.007076569,0.028493929,-0.002737016,0.012480634,-0.002743292,0.31636555,0.026165788,-0.001333516,-0.007232877,0.401485642,-0.018260837,0.373514113,0.27788931,0.492886442,0.004768931,-0.008757076,-0.018279889,0.01923806,0.17653548,0.467678813,-0.007259109,0.405264433,0.010220009,0.507176823,0.083327306,0.088849856
30,0.639182595,0.028165854,0.031272475,0.44018549,0.028157195,0.499234435,0.060819073,0.046578226,0.066003612,0.048265577,0.010215134,0.033809704,0.024273736,0.038378914,0.017952861,0.433421653,0.191476128,0.174092389,0.212097854,0.134226455,0.105177549,0.053919411,0.044177171,0.078093647,0.025193566,0.032481163,0.017283962,0.338516883,0.066444787,0.035937109,0.021964624,0.422126975,-0.011938661,0.395162113,0.297523977,0.508996775,0.021139998,0.012118293,0.001572151,0.053429848,0.264972374,0.515506147,0.040201053,0.425402433,0.023687506,0.528824823,0.154238004,0.216378852
31,0.652272262,0.047672365,0.044049964,0.461330157,0.043412736,0.523400102,0.065350073,0.104352128,0.132364047,0.100148237,0.038284799,0.059438735,0.054998484,0.048496755,0.027347927,0.457083653,0.326663749,0.323781617,0.40287525,0.241361325,0.173342693,0.120015964,0.102422441,0.164445032,0.063696481,0.067584693,0.04989755,0.35412355,0.126358121,0.077235068,0.066769125,0.433706308,-0.007630152,0.41177578,0.31262731,0.516045108,0.041035065,0.036517661,0.031493191,0.094166635,0.3846226,0.57340248,0.100247548,0.4410091,0.031617337,0.54090749,0.272472702,0.429997182
32,0.666368595,0.077247875,0.063372454,0.481468157,0.06773061,0.546055102,0.06585374,0.19686403,0.260648482,0.20438923,0.105120131,0.094129767,0.105861233,0.062138597,0.042784328,0.48275932,0.537368369,0.580704845,0.722534646,0.439620195,0.306955837,0.248539849,0.214536376,0.338899417,0.139454396,0.112757555,0.113724472,0.368220217,0.23107812,0.155284693,0.153359292,0.443271975,0.004733691,0.428389447,0.323199643,0.522086442,0.078550798,0.08004803,0.096152231,0.179206756,0.54656216,0.653953813,0.185969711,0.454098433,0.044581502,0.552990157,0.493410401,0.829387178
33,0.675430928,0.117395719,0.089743276,0.51268149,0.094565484,0.563675768,0.06484674,0.384023599,0.503718583,0.403781557,0.233879129,0.160034799,0.207571648,0.076283771,0.070807061,0.503903987,0.860844656,0.971041406,1.208834709,0.805526398,0.562906314,0.500911402,0.442442645,0.665898135,0.291232977,0.204247084,0.242999726,0.37979955,0.432963454,0.293244319,0.332080127,0.453340975,0.0337112,0.437955113,0.332764977,0.530141775,0.152314531,0.163350733,0.223238605,0.34832221,0.751798054,0.76068448,0.296360873,0.4697051,0.07567,0.56003849,0.880988433,1.544437841
34,0.686003262,0.187246897,0.141286433,0.549433157,0.145566025,0.583310102,0.063336407,0.719196168,0.948670685,0.778373217,0.494037794,0.287360164,0.41148173,0.106035946,0.113932795,0.537634987,1.29860361,1.509390967,1.874865105,1.447824601,1.028290124,0.963219954,0.868203248,1.252674853,0.583472892,0.372260613,0.491591314,0.39087555,0.801489453,0.565623944,0.670896961,0.464416642,0.09893671,0.452051447,0.342330643,0.541217442,0.284981598,0.330728768,0.478703645,0.686595664,0.996302947,0.885035813,0.437965701,0.480780767,0.145020164,0.56910049,1.494110464,2.746824171
35,0.689023928,0.285794407,0.212967255,0.592226157,0.212173232,0.600930768,0.067867407,1.286960736,1.685621453,1.41626721,0.960105459,0.523933195,0.788073479,0.143339787,0.177699861,0.58093132,1.84460323,2.180650529,2.713577168,2.452603804,1.796245268,1.73967884,1.587976517,2.204449905,1.096725474,0.684259476,0.944582235,0.40245455,1.444896786,1.040388903,1.266471128,0.470457975,0.228603219,0.460610113,0.351895977,0.549775775,0.506254998,0.64662347,0.950650351,1.298240118,1.274035507,1.023986813,0.60222553,0.4933671,0.276797662,0.576148823,2.359962496,4.563414501
36,0.691540928,0.431665918,0.318379078,0.644584823,0.318552773,0.628620435,0.069881407,2.152765305,2.798142888,2.41714587,1.764489124,0.94376056,1.440050561,0.202795295,0.278218262,0.639834653,2.481223184,2.97525409,3.691743897,3.880781007,2.939267745,2.907818726,2.69187912,3.61033329,1.910535055,1.221299005,1.72430949,0.44524755,2.46186112,1.831821195,2.228050629,0.477002642,0.489669395,0.478230447,0.36146131,0.556823775,0.851879398,1.216758173,1.771988725,2.333282905,1.583485067,1.18055848,0.790147026,0.5034361,0.536953826,0.587728157,3.463441194,7.03700183
37,0.696071928,0.621337429,0.458024901,0.715067157,0.46973898,0.662854768,0.069378073,3.348327207,4.291772657,3.81574653,3.009891122,1.636455592,2.475149976,0.284905803,0.425557329,0.716861987,3.189332471,3.862995318,4.777144626,5.68805321,4.466922888,4.495329278,4.204076389,5.447166675,3.062660637,2.083564534,2.944552078,0.473943883,3.900209786,3.001845153,3.620076463,0.483547308,0.970741238,0.485782113,0.372536977,0.561354775,1.354075798,2.153401541,3.064552432,3.914060692,1.923141293,1.35575748,0.992668521,0.516525767,1.019633324,0.59729349,4.761753226,10.08351083
38,0.704127262,0.862863939,0.638450057,0.801659823,0.674793854,0.711689102,0.07038474,4.846963776,6.102573425,5.584883523,4.748167121,2.67300429,3.961840724,0.397222977,0.632303062,0.827116653,3.958358758,4.829777212,5.940579689,7.79437208,6.328866032,6.456396831,6.070699658,7.617784726,4.529943218,3.335497396,4.671261332,0.50163355,5.729232453,4.580667445,5.441541964,0.494119642,1.809259747,0.50138878,0.387136977,0.569913442,2.031471198,3.549691244,4.878686138,6.087898146,2.28545252,1.550087813,1.21482435,0.525084433,1.871338489,0.607362157,6.203547258,13.55341816
39,0.713692928,1.13610745,0.842033546,0.898824823,0.926165728,0.764047435,0.067364073,6.546475345,8.09914586,7.612791849,6.892723786,4.047868655,5.842225806,0.537733152,0.890400462,0.96455732,4.759605712,5.844386773,7.152345419,10.06632495,8.432966842,8.689828383,8.140714927,9.943464111,6.1991078,4.964511258,6.84905792,0.50062655,7.825584786,6.494784737,7.590247131,0.502174975,3.129575923,0.512968113,0.39972331,0.575954775,2.886583265,5.391530613,7.146424845,8.751588267,2.664880746,1.751466147,1.450070179,0.5381741,3.23857232,0.61793449,7.737975289,17.26044815
40,0.719986095,1.278958294,0.945683369,0.94866599,1.055703602,0.792240435,0.06937774,7.431914747,9.123564128,8.667790842,8.034667951,4.794180687,6.858194221,0.610529993,1.024901696,1.04208782,5.166150833,6.357060501,7.762493148,11.23170332,9.519603319,9.847647435,9.20685903,11.1313555,7.068044715,5.844397621,8.017445508,0.50792655,8.922093285,7.509999196,8.720229299,0.506454475,3.869167266,0.52379228,0.40752681,0.580989275,3.337931331,6.392615315,8.354409719,10.16849472,2.855013306,1.85844848,1.565243841,0.5447191,4.007208817,0.62296899,8.517737821,19.15406565
