Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
13,0.13328287,0.105118803,0.092828547,0.088089167,0.117552637,0.122653133,0.126719467,0.12062689,0.135160423,0.124881683,0.14960584,0.109804133,0.097157453,0.131246657,0.116188867,0.12063179,0.105543773,0.13166663,0.096277797,-0.130360531,-0.15721736,0.090762493,0.10500525,0.13446365,0.10851891,0.125563793,0.111365383,-0.10152006,0.136677713,0.108133133,-0.145562338,0.114300877,0.110895927,0.109181067,0.099648363,-0.142095296,0.113080173,0.110080623,0.128741073,-0.156212409,-0.170387809,0.14188117,0.0971874,0.093490527,0.098481957,-0.141921154,0.105534133,-0.099288554
14,0.132788537,0.105118803,0.087886547,0.093525167,0.117552637,0.121170467,0.132155467,0.131993223,0.13960809,0.126364017,0.156030173,0.1093098,0.096168787,0.13174099,0.115200533,0.131009457,0.109003107,0.136114297,0.090841797,-0.125853133,-0.152032567,0.092244827,0.11093525,0.135451983,0.110001577,0.128528793,0.113342383,-0.106004824,0.147550047,0.1125808,-0.133287734,0.117265877,0.11435526,0.116099733,0.10113103,-0.13226911,0.121975507,0.11205729,0.136648073,-0.145564151,-0.158632512,0.150776503,0.099164067,0.09398486,0.10441229,-0.138898262,0.108993467,-0.090701741
15,0.147614203,0.113519803,0.094805213,0.109833167,0.13138997,0.132042467,0.147475467,0.151266557,0.15542209,0.138718683,0.17332684,0.119193467,0.105064453,0.141624657,0.127060867,0.144352457,0.12036944,0.15489363,0.098748797,-0.113932735,-0.13795244,0.102622827,0.122301583,0.15027765,0.119885243,0.13791846,0.122731717,-0.099122921,0.165835047,0.119499467,-0.118048131,0.130114877,0.131157593,0.134879067,0.110026363,-0.122443257,0.137295507,0.126882957,0.152956407,-0.12898556,-0.139958882,0.172026837,0.1125074,0.102880193,0.113801623,-0.124508703,0.122830467,-0.083103594
16,0.164416537,0.123897803,0.107654213,0.125153167,0.148686637,0.146868133,0.1662548,0.17548189,0.171730423,0.150579017,0.188152507,0.132536467,0.12038412,0.149037657,0.1408982,0.15868379,0.13420644,0.172684297,0.106161463,-0.099541337,-0.12584898,0.11349516,0.13515025,0.16312665,0.13174591,0.149284793,0.13360405,-0.090264685,0.185602713,0.131360133,-0.102808528,0.144446543,0.149442593,0.152175733,0.12238103,-0.11014607,0.15113284,0.142202957,0.170253073,-0.111912636,-0.123261918,0.192782837,0.1278274,0.10979886,0.12566229,-0.110613811,0.136173467,-0.07352878
17,0.180230537,0.13328747,0.11704388,0.143438167,0.16795997,0.161199467,0.1845398,0.195743557,0.18606209,0.16392235,0.20248384,0.147362133,0.13323312,0.15546199,0.1542412,0.172027123,0.14458444,0.195910963,0.117527797,-0.087126939,-0.112263187,0.12387316,0.144045917,0.176963983,0.140641243,0.160157127,0.141016717,-0.081406449,0.20339338,0.1387728,-0.091028258,0.155318877,0.165256593,0.167989733,0.132264697,-0.103779551,0.163487507,0.15604029,0.186067073,-0.098298712,-0.109036288,0.21156217,0.141664733,0.116223193,0.134557623,-0.097706919,0.149022133,-0.0679073
18,0.192585203,0.14119447,0.131375213,0.166170833,0.187233303,0.171577467,0.200848133,0.220947223,0.203358423,0.176277017,0.214344507,0.155269133,0.145093453,0.167322657,0.160171533,0.182405123,0.154468107,0.21617263,0.12642313,-0.075700875,-0.095217727,0.13128616,0.15541225,0.187341983,0.143112243,0.170535127,0.15188905,-0.07403088,0.215748047,0.1491508,-0.074305988,0.16717921,0.175634593,0.178367733,0.140171697,-0.091482697,0.17781884,0.169877623,0.194962407,-0.085673455,-0.093327658,0.229352837,0.1515484,0.117211527,0.145429957,-0.08776536,0.156435133,-0.051413486
19,0.192091203,0.144159803,0.13335188,0.1814905,0.195634637,0.1755308,0.209249133,0.234290223,0.20780609,0.178254017,0.216815507,0.160705133,0.145587787,0.169299323,0.1621482,0.189818123,0.159410107,0.22655063,0.131859463,-0.07168781,-0.084102934,0.136227827,0.158377583,0.191295317,0.140641243,0.17399446,0.14991205,-0.072090978,0.223160713,0.156563467,-0.067467384,0.170638543,0.181070593,0.186768733,0.145113697,-0.086598844,0.181278173,0.17432529,0.20138674,-0.073542197,-0.080584361,0.237259837,0.158961067,0.114740527,0.149877623,-0.081282802,0.162365467,-0.044803673
20,0.207411203,0.155031803,0.147683213,0.205705833,0.216390637,0.189368133,0.2265458,0.256034557,0.224608423,0.191597017,0.23065284,0.1725658,0.153000787,0.177700657,0.1725262,0.203161123,0.172753107,0.242364963,0.140754797,-0.057296412,-0.064586807,0.146111827,0.16826125,0.206120983,0.145583243,0.182889793,0.161278383,-0.062244075,0.23551538,0.166941467,-0.056675114,0.18299321,0.194413593,0.2011004,0.156974363,-0.074301991,0.192644507,0.188162623,0.212259073,-0.056469273,-0.064875731,0.257027503,0.171315733,0.117211527,0.160255623,-0.06738791,0.1732378,-0.031275193
21,0.20889387,0.15404347,0.149660213,0.2150955,0.226274303,0.191839133,0.237912133,0.270860223,0.227573757,0.193079683,0.23312384,0.178496133,0.15596612,0.178194657,0.175985533,0.212056457,0.179177773,0.24928363,0.147179463,-0.049329681,-0.056931347,0.151053493,0.17270925,0.211062983,0.14706591,0.186843127,0.162266717,-0.057833172,0.24292838,0.1704008,-0.051813177,0.188923543,0.20429726,0.210984067,0.16636403,-0.069417805,0.19610384,0.191621957,0.220166073,-0.043844016,-0.055097434,0.26691117,0.177740067,0.114246527,0.16766829,-0.060411684,0.1786738,-0.023677046
22,0.23557987,0.168869137,0.174369547,0.241781833,0.256419637,0.212101133,0.2631158,0.300017557,0.249812423,0.21334135,0.25437384,0.2007348,0.172768453,0.194008657,0.1932822,0.23429479,0.195486107,0.269545297,0.168923463,-0.02851395,-0.033955887,0.16835016,0.191982583,0.229842317,0.16584491,0.20364546,0.182528383,-0.03958527,0.26319038,0.1832498,-0.034596574,0.20967921,0.223570593,0.233222733,0.186625697,-0.052178952,0.21389484,0.209906957,0.238945407,-0.024300091,-0.033952803,0.294091503,0.195036733,0.126107193,0.182493957,-0.042069126,0.1939938,-0.001253232
23,0.24595787,0.17479947,0.18771288,0.258089833,0.274704637,0.222479133,0.277941467,0.322256223,0.266614757,0.227672683,0.263269173,0.213089467,0.181663787,0.204880657,0.200694867,0.250603123,0.202899107,0.280417297,0.18918513,-0.016593552,-0.020369761,0.183175827,0.206313917,0.239725983,0.178199577,0.215011793,0.19191805,-0.025785034,0.28592338,0.195110467,-0.020345304,0.221539543,0.234936927,0.250025067,0.204910363,-0.037411099,0.225261173,0.223249957,0.25031174,-0.011674834,-0.020221173,0.31138817,0.206403067,0.133520193,0.192871957,-0.027185567,0.203383133,0.017217248
24,0.25930087,0.173811137,0.199079213,0.274892167,0.294966303,0.2348338,0.2917788,0.33461089,0.28588809,0.24249835,0.276612173,0.227915133,0.18808812,0.21377599,0.210084533,0.263452123,0.21228844,0.289806963,0.20252813,-0.003190487,-0.010737301,0.192565493,0.21520925,0.254057317,0.191542577,0.225389793,0.206743717,-0.013961464,0.30223138,0.2040058,-0.011036034,0.23340021,0.246797593,0.264356733,0.218747697,-0.021654912,0.23761584,0.237581623,0.25821874,-0.001026243,-0.006489543,0.332638503,0.216781067,0.141427193,0.200778957,-0.011313675,0.2132668,0.041123729
25,0.265231203,0.17529347,0.205503547,0.285764167,0.308309637,0.244223133,0.3070988,0.34795389,0.303184757,0.249911017,0.282542507,0.238293133,0.19352412,0.222177323,0.2150262,0.272347457,0.219701107,0.29870263,0.21488313,0.009224244,-0.000116508,0.202943493,0.225092917,0.262458317,0.200932243,0.233296793,0.21514505,-0.004608895,0.32101038,0.212407133,-0.000738097,0.24130721,0.254704927,0.277699733,0.234561697,-0.003921726,0.247993507,0.24450029,0.264643073,0.011599014,0.007242087,0.34697017,0.227159067,0.14834586,0.209179957,0.002087217,0.2187028,0.074419875
26,0.27511487,0.174305137,0.21192788,0.295648167,0.320170303,0.253118467,0.3253838,0.357343223,0.315539757,0.251888017,0.289461173,0.254601467,0.20439612,0.228107657,0.221944867,0.284702123,0.23156144,0.305126963,0.226743797,0.021638642,0.010503952,0.213815493,0.23893025,0.27085965,0.214769577,0.24318046,0.224040383,0.005732008,0.330399713,0.221302467,0.00955984,0.25168521,0.26557726,0.291537067,0.24839903,0.01134046,0.255900507,0.248453957,0.273044073,0.023729938,0.022950718,0.361795837,0.2360544,0.155758527,0.216592957,0.014499776,0.227598467,0.130448356
27,0.295376537,0.189130803,0.229224547,0.3144275,0.33944397,0.273380133,0.348610467,0.378593223,0.338272423,0.267207683,0.30428684,0.2793108,0.218233453,0.243427657,0.234299533,0.303481457,0.245398773,0.32044663,0.252935797,0.039983373,0.031502745,0.237536493,0.26265125,0.292603983,0.235031243,0.260971127,0.237877717,0.024968243,0.349673047,0.239093467,0.029741443,0.271452543,0.280896927,0.315752067,0.270637363,0.032532647,0.270232173,0.258831623,0.29034074,0.042779529,0.041624348,0.385516837,0.2543394,0.171572527,0.22795929,0.032842668,0.242918467,0.229965503
28,0.310202203,0.193578803,0.241085213,0.339136833,0.354763637,0.2857348,0.3649188,0.39094789,0.36693509,0.280551017,0.316147507,0.302537467,0.228611453,0.253805323,0.244677533,0.31682479,0.255282773,0.33082463,0.271220797,0.053880438,0.049536205,0.256315827,0.281430583,0.314348317,0.251833577,0.27431446,0.248255717,0.042227813,0.359557047,0.254413133,0.046957713,0.287266877,0.294733927,0.334037067,0.288922363,0.051748166,0.28159884,0.270691957,0.30269574,0.054416453,0.057827311,0.412202837,0.2676824,0.181950527,0.236854623,0.049702893,0.2542848,0.406576316
29,0.320580203,0.20099147,0.251463213,0.3618695,0.36909497,0.298089467,0.378756133,0.40132589,0.394609423,0.293399683,0.328008173,0.319834133,0.23503612,0.261712323,0.2535732,0.323743457,0.261213107,0.34070863,0.288517463,0.066789169,0.068558332,0.271635827,0.295267917,0.332633317,0.263694243,0.285186793,0.260116383,0.057510715,0.365981713,0.2638028,0.067633316,0.302586877,0.30659426,0.3483684,0.30374803,0.066516019,0.293459507,0.28205829,0.311097073,0.066053377,0.073535942,0.43691217,0.281519733,0.19282286,0.24673829,0.065080452,0.2626858,0.72650213
30,0.332935203,0.21433447,0.263323547,0.3850965,0.381943637,0.3114328,0.3990178,0.412692557,0.420801423,0.305754683,0.33789184,0.3371308,0.244425787,0.270113657,0.2664222,0.334121457,0.27257944,0.352074963,0.301860463,0.084145567,0.093510458,0.289426827,0.30959925,0.344493983,0.278025577,0.29408246,0.26950605,0.076747285,0.376359713,0.275169133,0.085838253,0.31345921,0.320431593,0.362205733,0.320550697,0.086720206,0.30482584,0.293918957,0.321969073,0.080655635,0.095174905,0.46310417,0.2963454,0.204189193,0.25909329,0.086882344,0.271581133,1.306371277
31,0.332935203,0.219276137,0.263323547,0.388061833,0.381449637,0.3188458,0.410878133,0.41368089,0.423272423,0.307237017,0.338880173,0.3445438,0.243437453,0.270113657,0.270375867,0.33510979,0.27307344,0.351086297,0.316191797,0.095077299,0.113520918,0.29881616,0.311081583,0.34597665,0.284944243,0.297541793,0.26950605,0.090547854,0.379324713,0.2761578,0.10404319,0.320871877,0.325867927,0.3666534,0.324998363,0.109889059,0.308779173,0.299354957,0.32394574,0.092786559,0.108906535,0.480400837,0.3067234,0.212096193,0.265517957,0.103248569,0.275040467,2.280108757
32,0.332441203,0.223229803,0.263323547,0.392015167,0.380461303,0.324282133,0.4182908,0.41615189,0.428214423,0.308719683,0.33838584,0.3504738,0.24294312,0.27110199,0.2718582,0.33758079,0.274556107,0.350591963,0.33299413,0.117375697,0.147862712,0.30672316,0.314046917,0.347953317,0.29186291,0.299024127,0.269011717,0.11472609,0.38130138,0.281099467,0.121754127,0.32729621,0.328338927,0.371101067,0.330434697,0.150354579,0.312732507,0.301331623,0.327899407,0.115295817,0.133016166,0.524877837,0.316607067,0.218520527,0.27144829,0.126039128,0.2780058,3.796959571
33,0.328487537,0.220758803,0.26184088,0.392015167,0.378484637,0.327741467,0.4232328,0.415163223,0.43019109,0.30575435,0.335915173,0.354427467,0.24096612,0.26912499,0.270375533,0.33560379,0.273567773,0.345650297,0.36363413,0.152522761,0.211855838,0.313147493,0.313058583,0.346964983,0.29631091,0.29803546,0.266540717,0.146316993,0.381795713,0.281099467,0.153302063,0.33520321,0.330315593,0.3720894,0.332411363,0.219483098,0.313226507,0.30528529,0.326911073,0.159549074,0.168986129,0.56293017,0.3230314,0.223956527,0.27490729,0.155748354,0.2775118,5.899424384
34,0.33491187,0.229654137,0.26925388,0.3979455,0.38441497,0.334660133,0.437564467,0.42158789,0.438592423,0.31119035,0.34085684,0.361840133,0.24640212,0.272584323,0.276799867,0.34351079,0.280980773,0.35108663,0.419971797,0.232147159,0.344541298,0.321548827,0.320965917,0.35388365,0.307183243,0.301988793,0.273953717,0.217937229,0.387231713,0.2850528,0.209065333,0.34854621,0.339704927,0.383950067,0.34427203,0.345443618,0.317180173,0.312203957,0.335806407,0.254703998,0.246468093,0.598511837,0.331432733,0.234828527,0.28034329,0.214614579,0.2854188,8.535118864
35,0.346278203,0.23854947,0.282102547,0.407829167,0.393804637,0.346520467,0.457332133,0.431471557,0.449958757,0.319591683,0.347775507,0.3737008,0.25134412,0.28147999,0.289648867,0.35141779,0.288887773,0.357510963,0.527210797,0.38194589,0.597808758,0.334891827,0.329366917,0.362284983,0.32200891,0.307919127,0.283343383,0.337494131,0.396127047,0.291477467,0.317212603,0.36683121,0.352059593,0.3869154,0.353167363,0.590009471,0.325581507,0.32604129,0.343713407,0.435847589,0.389183056,0.61037217,0.3432934,0.248171527,0.289238623,0.322899804,0.291843133,11.54194934
36,0.35616187,0.25090447,0.291986547,0.415241833,0.400723303,0.356898467,0.473640467,0.438884557,0.459842757,0.325027683,0.355682507,0.3821018,0.257768787,0.287904657,0.2980502,0.35635979,0.29580644,0.36442963,0.721426797,0.655292288,1.058141551,0.34329316,0.336285583,0.36969765,0.333869243,0.31582646,0.29026205,0.562807367,0.400574713,0.2979018,0.505912873,0.382150877,0.359966593,0.396305067,0.363545363,1.046581991,0.33348884,0.33394829,0.353597407,0.758823513,0.652974353,0.616302503,0.3561424,0.260526193,0.300110957,0.516185363,0.2992558,14.75189116
37,0.368022537,0.260294137,0.306812213,0.4251255,0.41357197,0.366782133,0.4855008,0.448768223,0.472197423,0.333429017,0.366060507,0.392974133,0.265675787,0.297294323,0.308922533,0.36426679,0.30618444,0.37035963,1.079713463,1.14459902,1.860453011,0.359601493,0.342709917,0.378098983,0.35116591,0.32373346,0.300639717,0.958615603,0.408481713,0.3082798,0.85176481,0.399447543,0.37182726,0.402235067,0.372934697,1.836732177,0.345843507,0.34679729,0.361504407,1.325434437,1.119383317,0.625197837,0.3670144,0.275846193,0.312465623,0.859210255,0.307657133,18.04535131
38,0.372470203,0.272648803,0.312742547,0.431550167,0.418513637,0.371724133,0.4909368,0.45272189,0.477633423,0.33985335,0.375450173,0.398410133,0.268640787,0.29976499,0.312875867,0.369208457,0.312114773,0.373324963,1.688059797,1.951669418,3.148057804,0.368496827,0.34567525,0.382052317,0.35956691,0.32867546,0.30459305,1.646489506,0.411447047,0.315198467,1.44718208,0.412296543,0.378745927,0.420520067,0.381335697,3.087466364,0.35424484,0.35223329,0.366940407,2.233035695,1.897130947,0.629645837,0.377886733,0.286224193,0.31938429,1.44438748,0.313093133,21.32349145
39,0.37938887,0.28006147,0.323614547,0.441928167,0.42691497,0.377160133,0.496867133,0.462605557,0.487022757,0.353196683,0.38829884,0.409282467,0.274570787,0.30767199,0.3217712,0.37760979,0.31903344,0.382714297,2.668530463,3.184730482,5.049939264,0.380851493,0.35358225,0.39094765,0.373898577,0.335593793,0.31546505,2.747999408,0.41787138,0.3240938,2.43202035,0.430581543,0.390606593,0.474386733,0.389242697,4.891197883,0.365611173,0.364587957,0.372376407,3.581947619,3.096916244,0.637552837,0.386782067,0.297590527,0.327785623,2.379945039,0.3224828,24.55814293
40,0.37938887,0.28401497,0.32509688,0.446623,0.42666797,0.3798783,0.4983498,0.46631189,0.49072909,0.35863285,0.39348784,0.4117533,0.27531212,0.30890749,0.3222652,0.37909229,0.32051594,0.38592663,3.21708013,3.874183713,6.107746057,0.38282816,0.35753575,0.39292415,0.37513391,0.33855896,0.31793605,3.373358478,0.41762438,0.3280473,2.986420287,0.43873571,0.39258326,0.5030499,0.39121953,5.890636903,0.36981184,0.36656479,0.37311774,4.329678876,3.772613874,0.64076517,0.3924654,0.29882586,0.33173929,2.908537765,0.3229768,26.16024141
