Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
11,0.209105458,0.213812912,-0.006518616,-0.031355563,0.145771193,0.216958018,0.248423982,-0.002859952,0.002181695,0.002868406,0.258930278,-0.001095394,0.23032435,0.20000679,0.232895718,0.244128383,0.006076683,0.006736951,0.013665703,0.003142717,-0.001472482,0.018949461,-0.0014602,-0.012569952,0.003985277,-0.002387166,-0.011735444,0.001421585,-0.01561887,-0.00206443,0.002324567,0.154804172,0.181034092,0.305393332,-0.009055282,0.171259068,-0.019138421,-0.007309482,0.008120243,-0.02048033,-0.030245368,0.001100983,0.013575393,0.171144554,-0.045024521,0.192535663,0.040821377,-0.010850124
12,0.224082458,0.224795912,-0.002701123,-0.033249124,0.16224586,0.229438352,0.263899982,-0.005778251,0.001022464,0.009270099,0.273906945,0.002458669,0.24130735,0.20849379,0.236889718,0.254112717,0.00976453,0.006757961,0.006554531,0.00110181,-0.003835173,0.021792419,-0.002129548,-0.006820689,0.008271187,0.004791679,-0.010542001,0.006539628,-0.017629186,-0.001100835,-0.000180527,0.163790172,0.195012425,0.311883332,-0.007994672,0.180245068,-0.020383483,-0.007903728,0.007595876,-0.019466753,-0.026721071,0.006287036,0.017136445,0.273788405,-0.048479354,0.20301933,0.040322043,-0.013313174
13,0.231071458,0.228789578,-0.007370297,-0.043130353,0.170233527,0.234929685,0.273385315,-0.016683882,-0.009123099,0.005687125,0.282892945,-0.002473935,0.249295017,0.207495457,0.233395385,0.25511105,0.008460043,-0.000210028,-0.010540974,-0.00892643,-0.010690863,0.015150044,-0.009787896,-0.009058758,0.007066098,0.003483857,-0.012843225,0.004668671,-0.026129502,-0.006127907,-0.006180621,0.168782505,0.203998425,0.316875332,-0.009929395,0.184239068,-0.028617878,-0.015986307,0.001580176,-0.02194751,-0.02619244,-0.006498911,0.013708497,0.272094256,-0.053431854,0.20501633,0.038325377,-0.020269556
14,0.235065458,0.226792578,-0.017031803,-0.050016248,0.183712527,0.234430685,0.275881315,-0.029586514,-0.019268663,-0.005384183,0.287385945,-0.005409873,0.24979435,0.20599779,0.229401385,0.256608717,0.002163556,-0.010173351,-0.03163048,-0.01396267,-0.023537221,0.004014668,-0.021440244,-0.019783828,0.003364343,-0.002816298,-0.018139783,0.003796048,-0.038623152,-0.013651313,-0.018670382,0.174274172,0.209989092,0.317374332,-0.019851785,0.181743068,-0.038349607,-0.022071886,-0.006931524,-0.030418933,-0.028659142,-0.024277191,0.008782883,0.266905774,-0.059882021,0.208510997,0.033333377,-0.028224272
15,0.238559792,0.227291578,-0.025195644,-0.055404476,0.197690527,0.239423018,0.285366648,-0.040991479,-0.026418893,-0.014957491,0.296371945,-0.005849477,0.257282683,0.200007123,0.227903385,0.260602383,-0.005630931,-0.01514434,-0.049225651,-0.022493244,-0.030892245,-0.00312704,-0.028100259,-0.027513565,-0.001834747,-0.010614119,-0.021439341,-0.003566242,-0.048121469,-0.022173052,-0.027665809,0.178767172,0.217477425,0.320868665,-0.027777175,0.181244068,-0.047582336,-0.028157465,-0.017439891,-0.036394356,-0.030626511,-0.038560805,0.000362602,0.262216625,-0.059842187,0.207512663,0.031336377,-0.034182321
16,0.250541125,0.233781578,-0.031362817,-0.049310704,0.221653193,0.250406018,0.296349648,-0.045407444,-0.025082124,-0.014546465,0.309351945,-0.004292081,0.264271683,0.20350179,0.232396385,0.267092383,-0.009431752,-0.015123329,-0.062826823,-0.022537484,-0.031257935,-0.007772749,-0.029268941,-0.026756634,-0.004038836,-0.011422608,-0.018748232,-0.003939532,-0.050131452,-0.025203124,-0.034663903,0.188751505,0.231455758,0.326360332,-0.029212565,0.185737068,-0.049326398,-0.025756044,-0.023954591,-0.037377446,-0.02859988,-0.032875419,-0.001568013,0.262020476,-0.051814688,0.215499997,0.029339377,-0.035148036
17,0.263520792,0.245263912,-0.030540657,-0.043715933,0.24112286,0.267379685,0.318315648,-0.046828075,-0.026241354,-0.016132439,0.324328612,0.002257649,0.279747683,0.204999457,0.241382718,0.276577717,-0.011235572,-0.011607652,-0.066942662,-0.025077724,-0.028628293,-0.005928457,-0.024945956,-0.018511371,-0.004744925,-0.008736429,-0.016556456,-0.006309822,-0.046650435,-0.025736862,-0.035671331,0.202230505,0.248928758,0.335346332,-0.021661954,0.192227068,-0.04807546,-0.027847956,-0.021483292,-0.031870869,-0.023078916,-0.025692366,-0.002000961,0.264819661,-0.043787188,0.219992997,0.031336043,-0.034616085
18,0.277499125,0.255747578,-0.034710498,-0.033128828,0.26308886,0.283854018,0.330296982,-0.048248373,-0.027400584,-0.015721747,0.334313278,0.009306711,0.288234683,0.213486123,0.253364385,0.27907405,-0.008546059,-0.010588308,-0.077049167,-0.023124964,-0.024500984,-0.010573832,-0.023618637,-0.013261441,-0.004951681,-0.007547918,-0.01486368,-0.003188779,-0.045166084,-0.027269268,-0.039674091,0.220202505,0.264404758,0.344831665,-0.016108344,0.196720068,-0.045825855,-0.028442202,-0.019511325,-0.029858626,-0.018057285,-0.018509313,0.002059092,0.263625179,-0.037257354,0.22997733,0.03033771,-0.036081134
19,0.291976792,0.267229578,-0.029395004,-0.027534056,0.287051527,0.295336018,0.348768315,-0.049669005,-0.026063815,-0.016309054,0.347792278,0.013859441,0.30271235,0.217979123,0.263348718,0.289058383,-0.007354213,-0.010567297,-0.085159005,-0.024167204,-0.025366008,-0.006233208,-0.026784319,-0.009509177,-0.00166377,-0.008855739,-0.013170904,-0.001066069,-0.043182734,-0.02380934,-0.041680185,0.238174838,0.278383092,0.357811332,-0.016545401,0.204707402,-0.046072584,-0.027538781,-0.019536026,-0.027846382,-0.014533321,-0.015819593,0.007617144,0.259934363,-0.030228188,0.240460997,0.02834071,-0.03455085
20,0.305455792,0.275716245,-0.030569511,-0.016946951,0.308518193,0.307816352,0.358752648,-0.045098636,-0.024228045,-0.017395695,0.358275945,0.013419837,0.315193017,0.226965457,0.275330052,0.29704605,-0.0041657,-0.01104562,-0.099758844,-0.025209778,-0.022736365,-0.005387249,-0.025457,-0.008252913,0.000625475,-0.006169894,-0.007484462,-0.002937025,-0.043195717,-0.023345079,-0.040191613,0.255647505,0.289366092,0.365798998,-0.011990124,0.212195735,-0.039829313,-0.027633693,-0.023055726,-0.023338139,-0.00801369,-0.009635207,0.010179863,0.256243548,-0.024197688,0.251443997,0.026344043,-0.033020566
21,0.317437125,0.283703912,-0.021759685,-0.009854512,0.32748886,0.315804018,0.372730982,-0.040029268,-0.016900609,-0.01948067,0.375249278,0.010484233,0.32767335,0.23645079,0.283816718,0.307529717,-0.005470187,-0.011523609,-0.108367682,-0.023256685,-0.024100722,-0.002544625,-0.025627015,-0.005498983,0.002914385,-0.006479383,-0.002297353,-0.008801649,-0.0427097,-0.021382818,-0.035208707,0.274618172,0.298851092,0.371789665,-0.011927847,0.222180068,-0.034584708,-0.026230939,-0.028572093,-0.019328895,-0.002492392,-0.006945154,0.006252581,0.253052065,-0.017667854,0.260429997,0.024846377,-0.028993948
22,0.329418458,0.293688578,-0.019939192,0.001231593,0.346958527,0.329283018,0.390203648,-0.025474566,-0.011070839,-0.022065311,0.388728278,0.011043296,0.34314935,0.24992979,0.300291052,0.318013717,-0.003280007,-0.011003265,-0.043091187,-0.019306925,-0.020472747,-0.004195,-0.02130403,-0.000249053,0.005203296,-0.003294204,0.003888089,-0.011671272,-0.038229683,-0.019920223,-0.029227134,0.292590172,0.309834092,0.378279665,-0.003878237,0.228670068,-0.02284977,-0.027324518,-0.030094793,-0.011325985,0.006023906,0.000737233,0.0003283,0.251857583,-0.009640354,0.26991533,0.026344043,-0.024967331
23,0.337905458,0.303673245,-0.011628699,0.006327031,0.364431193,0.339267685,0.408175982,-0.022402198,-0.006239402,-0.023651285,0.405202612,0.010104692,0.356129017,0.261911123,0.310774718,0.326999717,-0.006581161,-0.010982255,0.020687641,-0.018352165,-0.018342437,-0.006843708,-0.021973378,0.003004211,0.004497207,-0.005600359,0.003583865,-0.011545562,-0.030754666,-0.015461962,-0.026241228,0.310063172,0.321316092,0.387764998,-0.00331696,0.237656068,-0.020100833,-0.024424097,-0.033114827,-0.009313742,0.00954787,0.006921952,-0.006095314,0.248166768,-0.001612854,0.280398997,0.02784171,-0.018444713
24,0.352882125,0.306169578,-0.009808205,0.009425469,0.38639686,0.354743685,0.423152648,-0.010842829,-0.009395966,-0.015751926,0.416185612,0.006669754,0.369109017,0.27239479,0.327249052,0.337982717,-0.002394314,-0.009463577,0.083967136,-0.016399405,-0.017210461,-0.009492417,-0.020146726,0.004260474,0.003292118,-0.004911181,0.000783307,-0.009922186,-0.025775983,-0.010504701,-0.024752656,0.325539172,0.331800092,0.397250332,-0.00025935,0.246143068,-0.009863561,-0.02451901,-0.030643527,-0.008300165,0.015068834,0.012108005,-0.012019595,0.239982952,0.002420979,0.29437733,0.02584471,-0.005931095
25,0.367359458,0.312160245,-0.000499046,0.014521241,0.400375193,0.372716018,0.431639648,-0.008269461,-0.00206853,-0.004857233,0.430662945,0.003733817,0.379592683,0.286373123,0.342725052,0.34796705,-0.002201135,-0.0029529,0.075857297,-0.013447979,-0.009089152,-0.012141125,-0.018819408,0.006016071,0.001088362,-0.003722669,-0.00051925,-0.006301809,-0.017801966,-0.008043106,-0.020269083,0.341015172,0.347275758,0.407733998,0.004295927,0.256626735,-0.002122623,-0.023116255,-0.026175227,-0.008284922,0.024084465,0.018292392,-0.015946876,0.23479447,0.003958479,0.311350997,0.02534571,0.015568189
26,0.383833792,0.322144578,0.008310781,0.022113013,0.419845193,0.393683352,0.443121648,0.007782908,0.00625724,0.005538459,0.443642945,0.001297213,0.396067017,0.300850457,0.366687718,0.362444383,0.006978045,0.007552111,0.073239125,-0.006003552,-0.000468843,-0.010795834,-0.012000423,0.007771335,-0.00011706,-0.001036824,0.000174859,-0.004178766,-0.004835616,-0.003085845,-0.010792844,0.356990172,0.362751758,0.417718332,0.00835187,0.268108735,0.015602648,-0.021214501,-0.019710261,-0.005773345,0.038092429,0.026972778,-0.014882158,0.230105321,0.004996979,0.333815997,0.023848043,0.059033473
27,0.395815458,0.331130578,0.017120607,0.027208451,0.428332193,0.408160685,0.451608315,0.016346943,0.013085676,0.005450151,0.453128278,-0.002137724,0.41254135,0.31283179,0.378669052,0.37991705,0.014659892,0.019055122,0.06562862,-0.000556126,0.010148467,-0.012445876,-0.005181438,0.007030598,-0.006814149,-0.000846979,-0.003124699,-0.005051389,0.006633401,0.000873083,-0.001316605,0.373464505,0.379725092,0.426204998,0.00991148,0.276595402,0.020348252,-0.016317413,-0.016240628,-0.004260101,0.051101727,0.037650164,-0.010822105,0.224417506,0.006534479,0.351288997,0.024347377,0.140439757
28,0.404302458,0.339617245,0.021936434,0.03030689,0.442310527,0.419642685,0.462590982,0.041884644,0.009430113,0.010853511,0.459618278,-0.001079328,0.425521017,0.332301457,0.397639718,0.392397717,0.045305738,0.037547466,0.064008782,0.010382634,0.017770109,-0.008105251,0.010124214,0.004292862,-0.010515572,0.000840533,-0.00692359,-0.005424679,0.021097752,0.008326344,0.012153301,0.388940505,0.391207425,0.433693332,0.011471424,0.288077735,0.03707519,-0.011919326,-0.006780328,0.002744476,0.070102025,0.051323217,-0.00426572,0.217232024,0.008571313,0.369260997,0.024347377,0.301722042
29,0.413288458,0.344110245,0.033741594,0.030909328,0.45429186,0.423636685,0.469080982,0.064427013,0.010267549,0.02524287,0.467106612,-0.005013266,0.433009683,0.34627979,0.405128052,0.404878383,0.096919251,0.06951881,0.071374943,0.02281906,0.026889418,0.00272504,0.021935199,0.003552125,-0.012219994,0.001030378,-0.007727147,-0.001804302,0.042052102,0.019274606,0.028119207,0.402419838,0.400692758,0.442180332,0.014030034,0.298062402,0.044816462,0.000965762,0.009169972,0.015739719,0.095092656,0.070487604,0.009279999,0.207550542,0.016099479,0.382739997,0.022350377,0.611773326
30,0.423272792,0.360584578,0.041552753,0.0360051,0.466772527,0.434120685,0.481561648,0.117921048,0.027579319,0.062596562,0.476591945,-0.006950536,0.44349335,0.365749457,0.426594718,0.41985505,0.201949431,0.13793382,0.105699438,0.043742487,0.044994728,0.035521332,0.052217518,0.014792722,-0.00593675,0.007211223,0.005946962,0.004811408,0.082975119,0.039208867,0.065052446,0.414900505,0.411176758,0.451665665,0.025075311,0.312540068,0.067035066,0.021838183,0.051579272,0.051199629,0.135559287,0.101633323,0.036304718,0.202861393,0.032114646,0.398714997,0.02334871,1.182419277
31,0.426268125,0.359586245,0.042374913,0.027122205,0.466772527,0.433122352,0.479065648,0.197874083,0.050882088,0.129404254,0.474594945,-0.02486314,0.444991017,0.36674779,0.431087718,0.42684405,0.36688661,0.242792164,0.162489266,0.068659913,0.064598037,0.090782623,0.091985503,0.030526319,-0.001151506,0.003906401,0.019620738,0.011926451,0.144366469,0.069626795,0.115465019,0.419393505,0.415669758,0.453163332,0.030628921,0.321026735,0.077272337,0.06168127,0.127935905,0.107627206,0.188506584,0.139768043,0.07381277,0.188187911,0.054619479,0.41019733,0.020353377,2.159434228
32,0.425768792,0.362082578,0.03570874,0.01624231,0.462778527,0.434620018,0.479564648,0.366689118,0.105136525,0.276087947,0.480086278,-0.040279411,0.447487017,0.370242457,0.438077052,0.43583005,0.624180123,0.417541508,0.270698761,0.115543006,0.10916268,0.211941582,0.182674155,0.079208916,0.018111072,0.009587913,0.05625918,0.032520494,0.259174819,0.125005723,0.219793925,0.420391838,0.422658758,0.452663998,0.045667531,0.327516735,0.110972942,0.146454358,0.298146538,0.229453116,0.261422882,0.19238043,0.129792156,0.178007429,0.102584979,0.416187997,0.02334871,3.705564846
33,0.427266458,0.358088912,0.0360319,0.006860081,0.467770527,0.431624685,0.479564648,0.682775487,0.225288628,0.577031973,0.493065945,-0.054198015,0.448984683,0.37273879,0.439075718,0.444816383,0.978822636,0.667673852,0.438315923,0.208354766,0.193165989,0.456908206,0.351241807,0.18280618,0.073317983,0.025752758,0.138326622,0.088060538,0.484311836,0.241290317,0.417976831,0.421390172,0.427151758,0.452164998,0.071689475,0.330512068,0.166639547,0.336564112,0.636096504,0.47408836,0.359300513,0.260968149,0.207737541,0.16233528,0.215948812,0.427170997,0.02085271,5.894696463
34,0.445238458,0.378057912,0.057821726,0.021940186,0.49073486,0.450595018,0.502528982,1.272935855,0.488718064,1.145060998,0.522520278,-0.041158285,0.466956683,0.39270779,0.460542385,0.480760717,1.447288483,1.018150196,0.687805751,0.391526193,0.370523965,0.908054498,0.692540792,0.40971211,0.206404227,0.09134127,0.326729398,0.219482581,0.90913852,0.485875578,0.805365737,0.437864505,0.442627758,0.464146332,0.129162418,0.344490402,0.282212818,0.7148812,1.284563804,0.95835127,0.496117477,0.354017869,0.318631927,0.160641464,0.458611646,0.444144663,0.02334871,8.681399414
35,0.460215125,0.395031245,0.080609553,0.036021958,0.511702527,0.467568352,0.524494982,2.206562557,0.944848167,2.052562357,0.540492278,-0.026621223,0.485428017,0.412177457,0.482009052,0.514208717,2.001620662,1.443011207,0.997702246,0.686523953,0.663701941,1.619296789,1.255495777,0.80435704,0.449319805,0.210845781,0.67538284,0.472714958,1.61652587,0.907186173,1.449854976,0.453839505,0.453610758,0.477625332,0.218586028,0.357969402,0.443215756,1.380751621,2.373846437,1.79906018,0.655899108,0.460546589,0.447997646,0.155452982,0.912446479,0.468107663,0.02334871,11.89044603
36,0.473195125,0.414500912,0.100402379,0.05459673,0.53217086,0.484042685,0.543964648,3.531580925,1.662571937,3.348959716,0.552972945,-0.003097827,0.497908683,0.43763779,0.506970052,0.54865505,2.631335842,1.939261218,1.362513074,1.132287379,1.11513425,2.628076414,2.129966429,1.447116637,0.850988382,0.42719996,1.278640949,0.920645001,2.68385422,1.577609434,2.433317882,0.469814838,0.464593425,0.488607998,0.338461972,0.377938068,0.678103694,2.472460042,4.013274403,3.123517757,0.833652406,0.578557308,0.585850031,0.153259833,1.708249979,0.481586663,0.024846377,15.34660898
37,0.488171792,0.434469912,0.119695872,0.073670502,0.551141527,0.499518685,0.562435982,5.226025627,2.685321707,5.010290075,0.564954278,0.033405236,0.51238635,0.45710779,0.527937385,0.58659605,3.320458688,2.492922228,1.777745902,1.755774472,1.762761893,3.950369039,3.323441747,2.389410567,1.474811626,0.800809471,2.238345059,1.658125044,4.146068904,2.544572029,3.775723121,0.480298505,0.477573092,0.499590998,0.506263582,0.391417068,0.990371631,4.101333796,6.230305036,4.997122,1.022888037,0.710047028,0.73768075,0.150068018,3.005774146,0.495564997,0.027342377,18.89912193
38,0.498655792,0.446451578,0.142484032,0.093243273,0.57210886,0.513497018,0.579409648,7.202032662,4.013097476,6.955180101,0.573940612,0.105353299,0.520374017,0.477576123,0.551400718,0.634521717,4.061500868,3.093510239,2.229921063,2.575456899,2.627052869,5.54973133,4.826935066,3.638228498,2.353738537,1.406558316,3.618396168,2.765031421,5.960236921,3.83053929,5.449114027,0.489783838,0.487557758,0.504583332,0.720492859,0.406393735,1.391001903,6.27486155,8.882659336,7.35697091,1.221109668,0.843533748,0.898996469,0.142383202,4.912351646,0.508045663,0.027342377,22.43066755
39,0.510637125,0.469415912,0.175256525,0.122301378,0.595073193,0.533965018,0.612857982,9.365249031,5.626429579,9.082286794,0.587419612,0.235710361,0.535350683,0.496047457,0.574864385,0.703414717,4.841981714,3.733536916,2.730021892,3.579852325,3.733966511,7.394711955,6.520134051,5.146642761,3.506240782,2.321327161,5.429776943,4.285794464,8.058463605,5.392577551,7.373115266,0.497771172,0.500537758,0.514068665,0.997624469,0.420372068,1.887982841,8.883712971,11.7756393,10.05329682,1.436804299,0.988502801,1.077285854,0.140689387,7.455939479,0.524020997,0.029838377,25.8943185
40,0.507891625,0.472411245,0.183317352,0.125150317,0.60231186,0.537709185,0.624589815,10.46037473,6.465714182,10.16002415,0.590165445,0.296924924,0.53684835,0.50478379,0.582602385,0.73536505,5.228824061,4.052811927,2.968778553,4.105741252,4.316694654,8.34258658,7.402093203,5.935924525,4.116585359,2.821989506,6.400463886,5.111138174,9.144512955,6.215763812,8.370556172,0.498769505,0.500537925,0.514068665,1.138218246,0.427361235,2.143339112,10.25348973,13.2393401,11.44564873,1.536429096,1.05384552,1.15797674,0.128511905,8.827098979,0.52926283,0.02933921,27.59670629
