Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
11,-0.012426805,0.14881568,0.174727948,-0.020934077,0.097816253,-0.016635906,-0.05121669,-0.004625445,-0.15554568,-0.160582811,-0.143467233,-0.129330614,-0.16185519,-0.189171596,-0.109164989,-0.123917377,-0.149674302,-0.142746712,-0.108001867,-0.129942002,-0.026431256,-0.063715098,-0.033732738,-0.093406513,-0.096143737,0.112246733,0.0883506,0.096495453,0.089537263,0.095906793,0.093869513,0.1387247,0.09640671,0.09103088,-0.002807132,0.09657465,-0.001848794,0.140109697,0.0878512,0.097371257,0.084596853,0.084097367,0.083874637,0.085472193,0.091762803,0.079972857,0.09951726,-0.145318212
12,-0.001615083,0.166619347,0.194014948,-0.01765722,0.112158253,-0.010219576,-0.028778414,-0.003039831,-0.143545307,-0.143330403,-0.127634268,-0.114588435,-0.145627,-0.171941117,-0.100800925,-0.114486815,-0.136587367,-0.12762285,-0.093767263,-0.113977343,-0.026058418,-0.05274992,-0.032561521,-0.096033718,-0.093906993,0.117192067,0.0967576,0.107375453,0.10091193,0.102335793,0.099309513,0.1471317,0.111243043,0.105867213,0.005198117,0.10547665,0.023153997,0.148516697,0.093785533,0.10478959,0.089542187,0.099428367,0.089809303,0.094374193,0.098192137,0.11558019,0.119793593,-0.132675283
13,0.008207306,0.182939347,0.209345615,-0.019326029,0.126994587,-0.003308912,-0.002383805,-0.00095955,-0.128577601,-0.123604995,-0.11130697,-0.10083559,-0.13038781,-0.154710637,-0.093425861,-0.108023587,-0.1249841,-0.109531654,-0.082499993,-0.100980018,-0.026674581,-0.036345075,-0.028917637,-0.09025359,-0.089197583,0.122632067,0.100713933,0.117266453,0.112286597,0.113215793,0.106727847,0.1525717,0.125090377,0.125154547,0.0117197,0.11536765,0.041727454,0.151978363,0.103676533,0.113691257,0.091520187,0.113770367,0.094260303,0.09931986,0.109566803,0.152176523,0.137596927,-0.120032355
14,0.010117029,0.187885013,0.219730948,-0.029896506,0.135401587,-0.005794248,0.017581804,-0.002835936,-0.125478895,-0.117726921,-0.105859339,-0.097962411,-0.124544953,-0.143909157,-0.092974796,-0.105022025,-0.116842832,-0.104792793,-0.075683389,-0.092928026,-0.033719744,-0.030325564,-0.029724419,-0.089913461,-0.086466172,0.1201594,0.099724933,0.118255787,0.11624293,0.117666793,0.110684513,0.1545497,0.13646471,0.131089213,0.013295615,0.12080765,0.047442911,0.15148403,0.106643533,0.117152923,0.094981853,0.120694033,0.09129297,0.105254527,0.11550147,0.184321857,0.14798226,-0.109367759
15,0.011037418,0.19381968,0.227643948,-0.037994315,0.14677592,-0.009763584,0.01430408,-0.007184655,-0.119907523,-0.109870513,-0.097444374,-0.092616565,-0.114745764,-0.132118678,-0.092028732,-0.099053129,-0.11117423,-0.098075931,-0.067383119,-0.085865034,-0.04323724,-0.02578972,-0.027069536,-0.085616999,-0.082745428,0.111257733,0.100714267,0.12221212,0.122177597,0.123106793,0.11563018,0.1570227,0.149817377,0.155816547,0.017838864,0.129709317,0.044751368,0.150000697,0.1125782,0.126549257,0.09300352,0.126628367,0.087336637,0.11217786,0.12193047,0.186299857,0.161829593,-0.098208497
16,0.01739814,0.198765013,0.235556948,-0.043125125,0.163590253,-0.013238254,0.006575022,-0.012522708,-0.11334715,-0.103498105,-0.089524076,-0.086776053,-0.10643024,-0.120822865,-0.090093668,-0.096546234,-0.105999962,-0.093337069,-0.056610182,-0.077318376,-0.048798736,-0.026693875,-0.029360318,-0.078353204,-0.080508351,0.099388733,0.1066486,0.12864112,0.132068597,0.12557946,0.121564513,0.1604847,0.16465371,0.18351088,0.028811114,0.134159983,0.046016159,0.158902697,0.121974533,0.132483923,0.093498187,0.1305847,0.081896637,0.118112193,0.13033747,0.189761523,0.176171593,-0.086060235
17,0.029693196,0.211128347,0.243469615,-0.047761268,0.183372253,-0.01473459,0.001318965,-0.019344427,-0.100852444,-0.09218003,-0.079131111,-0.076484874,-0.095642051,-0.107054052,-0.083707603,-0.090082672,-0.102309361,-0.081674874,-0.048804578,-0.068277384,-0.047931232,-0.023641698,-0.032145434,-0.067133409,-0.074314941,0.088508733,0.113572267,0.138531787,0.147399597,0.129041127,0.138378847,0.1614737,0.178501043,0.215161547,0.045223696,0.137127317,0.047280616,0.16829903,0.1343382,0.138913257,0.092509187,0.1389917,0.082391303,0.123552193,0.140722803,0.193717857,0.191996927,-0.06995564
18,0.047428585,0.226459013,0.258800282,-0.044484744,0.208099587,-0.013758259,-0.002948426,-0.021220813,-0.083906738,-0.077894956,-0.06527648,-0.064215695,-0.084853527,-0.090812572,-0.074354539,-0.079168443,-0.09021176,-0.067539679,-0.035064641,-0.052312725,-0.044096395,-0.017622186,-0.030974217,-0.050967947,-0.06713253,0.087025067,0.1239576,0.150895453,0.163719597,0.135964793,0.179425847,0.167408033,0.194821043,0.229503213,0.063614278,0.143556317,0.053985073,0.181651697,0.149174533,0.14484759,0.100421853,0.148388033,0.085358637,0.12948686,0.156548137,0.200641523,0.21870226,-0.052367045
19,0.05972364,0.24525168,0.275614615,-0.041702554,0.226892253,-0.013770929,-0.002764484,-0.017657199,-0.066466365,-0.064598881,-0.054883182,-0.051946516,-0.069120004,-0.072098426,-0.068957808,-0.063308548,-0.060310492,-0.057855483,-0.022808371,-0.036348067,-0.043228558,-0.007646009,-0.024857333,-0.039748152,-0.056488119,0.091475733,0.1274196,0.162269787,0.17608293,0.14733946,0.24965118,0.174826033,0.20471171,0.243845213,0.077553861,0.15295265,0.056733197,0.19005903,0.1615382,0.154243923,0.10734552,0.154322367,0.08832597,0.142345193,0.17039547,0.205092523,0.244418593,-0.034284116
20,0.077458696,0.264539013,0.295396615,-0.035458363,0.24766292,-0.010816598,0.003848125,-0.009642252,-0.046553326,-0.044873807,-0.03657755,-0.037699004,-0.050419148,-0.05140628,-0.059604744,-0.04497632,-0.028431224,-0.044214955,-0.005112101,-0.020383075,-0.036426054,0.001835503,-0.016268116,-0.025066024,-0.043865709,0.1018614,0.134343267,0.17413912,0.189435597,0.16267046,0.31592018,0.183728033,0.21756971,0.260165213,0.096933443,0.167294317,0.061954321,0.20192803,0.178352867,0.168090923,0.115752853,0.160257033,0.093271303,0.160643193,0.189682803,0.21300519,0.27112426,-0.015211854
21,0.094204418,0.28234268,0.314683948,-0.031687173,0.266455587,-0.007861935,0.009966734,-0.003110971,-0.02614562,-0.025148399,-0.022227919,-0.022956825,-0.034685624,-0.035659467,-0.049757013,-0.029116758,-1.36226E-05,-0.03156376,-0.005219164,-0.00936375,-0.031601884,0.009833014,-0.009162232,-0.012362228,-0.031737965,0.110763067,0.140277933,0.18600812,0.20427193,0.17355046,0.36042918,0.192135367,0.22844971,0.277474213,0.117302026,0.178174317,0.066186111,0.211818697,0.1941782,0.179960257,0.12267652,0.1681697,0.10118397,0.179930527,0.206991803,0.223390857,0.28200426,0.002376408
22,0.107488807,0.28877168,0.324080282,-0.034344982,0.28129192,-0.015292938,0.00619401,-0.007954358,-0.014145247,-0.015808324,-0.012329621,-0.014643647,-0.022413435,-0.029308987,-0.039414948,-0.022653529,0.008622312,-0.025836231,-0.01373356,-0.004278758,-0.029250713,0.008928858,-0.011947348,-0.006087433,-0.023072221,0.1117524,0.146706933,0.188975453,0.217130263,0.175528793,0.372298513,0.192135367,0.239824377,0.286870547,0.133714608,0.184108983,0.068439902,0.220225697,0.2060472,0.184410923,0.125643853,0.173115367,0.10316197,0.185370527,0.217871803,0.232292523,0.285960593,0.016997337
23,0.13115853,0.30608068,0.339905615,-0.024144792,0.30206292,-0.014811274,0.006872619,-0.00241241,0.004284125,-0.002511916,0.00053601,-0.000396134,-0.004701578,-0.016034841,-0.023138217,-0.008771967,0.02121458,-0.014174036,-0.015818957,0.003773234,-0.022943209,0.016432036,-0.008797798,0.007110695,-0.012922477,0.123126733,0.157586933,0.201833453,0.232955597,0.183936127,0.383178513,0.201037033,0.25367171,0.300223213,0.152104857,0.193505317,0.074155359,0.23407303,0.2223672,0.190840257,0.13355652,0.184984367,0.109096637,0.193283193,0.23122447,0.24267819,0.294367593,0.038047265
24,0.144442919,0.31053168,0.341883948,-0.022846268,0.311459253,-0.02520961,-0.004318105,-0.007750463,0.009360831,0.000398825,0.007466975,0.001982378,0.002624945,-0.011168028,-0.014774153,-0.004286738,0.025399515,-0.011907841,-0.01295902,0.002429226,-0.019603039,0.011571547,-0.013561247,0.011407157,-0.0077184,0.126094067,0.161543267,0.203811787,0.238395597,0.185914127,0.38713518,0.204004367,0.258617377,0.30417988,0.160110106,0.198945317,0.072452816,0.240996697,0.229290867,0.193312923,0.13256752,0.1859737,0.10662397,0.192788527,0.235180803,0.244161523,0.298323927,0.057613861
25,0.164155974,0.323884347,0.353258615,-0.017591411,0.325801253,-0.025716946,-0.003639496,-0.005175849,0.021360871,0.013200233,0.020332607,0.01177889,0.010445802,0.001117118,-0.000475422,0.010583824,0.032551782,-0.001234646,-0.00268075,0.005535884,-0.012800868,0.014129058,-0.009917363,0.020648952,0.001937011,0.138952067,0.163026933,0.210735453,0.246308263,0.19629946,0.395047847,0.213895367,0.26603571,0.313576213,0.173555022,0.208836317,0.072728273,0.250887697,0.242643533,0.20270959,0.136523853,0.1933917,0.11107497,0.200206527,0.24111547,0.248612523,0.309698593,0.086576789
26,0.175956697,0.328335347,0.356720282,-0.020249221,0.33173592,-0.032653282,-0.011368554,-0.011997568,0.027921243,0.01759464,0.025780238,0.017124402,0.012332325,0.007467931,0.010855976,0.018036386,0.037231384,0.005482216,-0.001304146,0.007653543,-0.006987698,0.005806569,-0.011218812,0.020000081,0.010603088,0.141424733,0.1645106,0.209746453,0.254715597,0.19827746,0.39900418,0.217357367,0.269992043,0.320005547,0.184032938,0.213781983,0.071520063,0.251876697,0.2515452,0.206665923,0.139985853,0.191908033,0.11404197,0.20119586,0.242104803,0.25306319,0.314149593,0.133838051
27,0.195175419,0.341193347,0.370072948,-0.014499697,0.345583253,-0.029204285,-0.006733945,-0.009917621,0.040415949,0.027429048,0.038646203,0.030877248,0.024109515,0.023709411,0.03108904,0.034885281,0.048340318,0.018628078,0.009963124,0.015705535,0.003276473,0.005891747,-0.005596595,0.027263876,0.025203832,0.152304733,0.173906933,0.217164453,0.270046263,0.207673793,0.413345847,0.2257647,0.286312043,0.333852547,0.20242352,0.22515665,0.074762854,0.25929503,0.270337867,0.21556759,0.148887853,0.196853367,0.123932637,0.209603193,0.250512137,0.26295419,0.327996927,0.227586313
28,0.215383475,0.351084347,0.384909282,-0.002815507,0.359430587,-0.021304288,-0.008034002,-0.003881007,0.055383655,0.041714456,0.052501168,0.04512476,0.034897704,0.042918224,0.053300104,0.050745176,0.06241592,0.032268607,0.024197728,0.023757527,0.01601331,0.004987592,0.002003622,0.040462338,0.042276909,0.162195733,0.186765267,0.226560787,0.287355263,0.21459746,0.42917118,0.2376337,0.302632043,0.34868888,0.216857769,0.23702565,0.079489311,0.267702363,0.286657867,0.225952923,0.15581152,0.202293367,0.136296303,0.221472527,0.26188647,0.274328857,0.34036026,0.402439909
29,0.230645864,0.358997013,0.402218615,0.009857684,0.37327792,-0.012415291,-0.00587206,0.003144607,0.073318695,0.052537864,0.066850466,0.057888605,0.049147894,0.06806137,0.072543835,0.069572072,0.083910188,0.042941802,0.041399665,0.034282185,0.029244481,0.00705077,0.009603839,0.059100466,0.057866319,0.173075733,0.1961616,0.23496812,0.29971893,0.223994127,0.447469513,0.2504917,0.315490377,0.359074213,0.229808352,0.250872983,0.081248435,0.277593363,0.299021533,0.236832923,0.163724187,0.208228033,0.146187303,0.23086886,0.272766137,0.28273619,0.350745593,0.723184171
30,0.243930253,0.36394268,0.415571282,0.019563541,0.385641587,0.006859373,-0.004699117,0.010664888,0.098177401,0.066822939,0.08268343,0.076587118,0.064881751,0.103590183,0.098711233,0.0879043,0.118262122,0.058065997,0.061074268,0.04629051,0.042475651,0.012575614,0.02017139,0.087629595,0.077412397,0.1809884,0.202095933,0.241397453,0.312082597,0.231906793,0.457360513,0.275713367,0.32142471,0.36698688,0.237813267,0.262741983,0.082018559,0.286000697,0.306439867,0.245240257,0.16768052,0.215646033,0.154594637,0.239276193,0.278700803,0.288670857,0.360141927,1.2996081
31,0.260676308,0.373339013,0.426945615,0.038171065,0.399488587,0.04937737,0.002902825,0.025108502,0.135894107,0.08704268,0.111374728,0.111110963,0.092484607,0.166318662,0.131307964,0.118600196,0.18080339,0.083575526,0.097563538,0.066211502,0.069059822,0.027002459,0.032222607,0.141875056,0.107343807,0.1918684,0.212481267,0.249804787,0.32395193,0.23981946,0.466756847,0.298957033,0.35060271,0.37341588,0.25076385,0.273621983,0.084272016,0.292924363,0.3168252,0.25364759,0.17954952,0.2205917,0.161518303,0.24471586,0.28562447,0.295099857,0.36953826,2.290955362
32,0.273466031,0.382241013,0.433869282,0.067658588,0.413335587,0.139866367,0.014955767,0.053894116,0.197843479,0.119131421,0.16034236,0.172834809,0.13541813,0.275534475,0.187643028,0.172539758,0.293787991,0.122438054,0.164714475,0.093056161,0.111963992,0.05824397,0.056637491,0.251509518,0.155573551,0.1997814,0.2208886,0.25475012,0.33680993,0.246742793,0.47269118,0.321706033,0.379286377,0.380339547,0.258769099,0.28252365,0.08603114,0.299353363,0.325232533,0.258592923,0.18597852,0.224548033,0.171409303,0.252628527,0.291559137,0.302023523,0.381407593,3.837676624
33,0.292190086,0.400539013,0.447221948,0.137204112,0.431633587,0.320362365,0.041350376,0.118781396,0.321610852,0.177431162,0.249367991,0.289452988,0.220882654,0.485637288,0.283541759,0.27247232,0.517550926,0.196412916,0.293189079,0.150562819,0.20086083,0.128554481,0.093416042,0.469943647,0.239410295,0.213134067,0.233746933,0.26563012,0.351646263,0.256139127,0.48357118,0.332091367,0.411432043,0.390725213,0.274687015,0.294887317,0.090757597,0.30726603,0.341552533,0.26749459,0.20328752,0.231966367,0.18921297,0.262519193,0.30293347,0.31537619,0.39377126,6.011975552
34,0.300528809,0.407957347,0.455134948,0.251753302,0.44548092,0.649716695,0.089505319,0.237574343,0.547254558,0.26639257,0.399716956,0.492616833,0.37756151,0.860423768,0.447193157,0.445102882,0.927757527,0.319348111,0.523539683,0.253567478,0.355532,0.263155659,0.158878259,0.866908775,0.384570706,0.219068733,0.2416596,0.270575453,0.36499893,0.263062793,0.490989513,0.338520367,0.417861043,0.39665988,0.28269193,0.306756317,0.092022387,0.31369503,0.349959867,0.272439923,0.213672853,0.2359227,0.20009297,0.26746486,0.312329803,0.324772523,0.40168426,8.729779148
35,0.312823864,0.41735368,0.464531282,0.467189826,0.454877253,1.244641359,0.185136261,0.464177624,0.963792597,0.436459645,0.679636921,0.864420345,0.6712297,1.530453581,0.740909555,0.753238777,1.650516462,0.55009364,0.949729953,0.45201947,0.645708504,0.529305836,0.269838476,1.56950257,0.650400116,0.230937733,0.252044933,0.279971787,0.374395263,0.270975793,0.496429513,0.342971367,0.425279043,0.404572547,0.293169513,0.320108983,0.092792511,0.318640363,0.359850867,0.279858257,0.22702552,0.241857367,0.211467303,0.272410193,0.31925347,0.33614719,0.410585927,11.84420774
36,0.319184587,0.42081568,0.470465948,0.859179017,0.463284587,2.245587356,0.367807204,0.871289905,1.683981303,0.740053719,1.179134886,1.512180191,1.19733389,2.62134106,1.244807286,1.283919672,2.804518397,0.955908168,1.680065556,0.814165462,1.153979008,1.003659348,0.474267693,2.705318032,1.119487527,0.238356067,0.264902933,0.283433453,0.38675893,0.27493246,0.50088018,0.347917033,0.430719043,0.40852888,0.296723762,0.329505317,0.093562302,0.324574697,0.362323533,0.285792923,0.235432853,0.245319033,0.21740197,0.275872193,0.326177137,0.34257619,0.418992927,15.17969767
37,0.331974309,0.430212013,0.477389282,1.543444207,0.47268092,3.752947353,0.709721479,1.559798185,2.842831342,1.27361146,2.008494517,2.56348837,2.096819413,4.24930454,2.045432017,2.126658234,4.481253998,1.645096697,2.83422616,1.44435512,1.993594845,1.789081859,0.820631244,4.365845161,1.889258271,0.247257733,0.278750267,0.289862787,0.399122597,0.280866793,0.50730918,0.3548407,0.439126377,0.41594688,0.304234344,0.34236365,0.095321425,0.33199303,0.371719867,0.29271659,0.248291187,0.2522427,0.23372197,0.282301193,0.33260647,0.354939857,0.429872927,18.6111296
38,0.340807698,0.440103013,0.484312948,2.628290397,0.48257192,5.765238017,1.288028422,2.608830133,4.505622382,2.119226535,3.243380815,4.105879882,3.488871603,6.417805353,3.186303748,3.311127463,6.651545599,2.697281559,4.46265543,2.451882445,3.232802682,2.953820037,1.384594461,6.532786623,3.039334014,0.254675733,0.291608267,0.295302787,0.415937263,0.28531746,0.515716513,0.364237033,0.449017377,0.424354213,0.312733927,0.35225465,0.095596883,0.341389363,0.379137867,0.30013459,0.25570952,0.258177033,0.247569303,0.292192193,0.340519137,0.364830523,0.442236593,22.04899053
39,0.360026421,0.459390013,0.502610948,4.203230588,0.500375587,8.175142681,2.187789364,4.058937747,6.664936421,3.347124943,4.906048113,6.142816061,5.452617459,9.045243833,4.648629812,4.812600025,9.203131534,4.14609142,6.5376587,3.916369437,4.877537853,4.520623214,2.225997345,9.088934751,4.591474758,0.269512067,0.307928267,0.308160787,0.434235597,0.29916446,0.528574847,0.376106033,0.461875377,0.439190547,0.328157176,0.372036317,0.101807006,0.353258697,0.3939742,0.31299259,0.271040187,0.268068033,0.265867303,0.306039527,0.35238847,0.381150523,0.457072927,25.44679312
40,0.36712881,0.47002268,0.512996615,5.069982445,0.50878292,9.441659511,2.682270807,4.848580694,7.828731627,4.028551017,5.814287245,7.252975073,6.530880982,10.43953448,5.439858376,5.61626992,10.53986797,4.942102116,7.653986637,4.727809762,5.769328023,5.368358059,2.695997062,10.43270621,5.440620002,0.2789084,0.3160881,0.31458962,0.44412643,0.30682996,0.53525118,0.3830297,0.46805721,0.44759788,0.336656925,0.38019615,0.103318797,0.35869853,0.3989197,0.31991609,0.27598552,0.2720242,0.27254347,0.31395236,0.35881747,0.38733219,0.46572726,27.13693222
